iteration,scale,ground_charge,charge,support_rank,energy_real,energy_imag,energy_abs,physical_gap_abs,addition_weight_abs,removal_weight_abs,total_weight_abs,addition_residue_real,addition_residue_imag,removal_residue_real,removal_residue_imag,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,2,1,0,0.2225629929504916,0.002075419673802258,0.22257266947651722,0.17480816582932393,0.0,11.28779477805373,11.28779477805373,0.0,0.0,0.5045316972611613,0.004660358776340079,2.971876733177061e-15,3.5162514154255985e-13,0.0009999995555817398
0,0.7853981633974483,2,3,1,0.2225629929504958,0.0020754196737978303,0.22257266947652138,0.17480816582932718,11.287794778052696,0.0,11.287794778052696,0.5045316972611649,0.004660358776336526,0.0,0.0,2.971876733177061e-15,3.5162514154255985e-13,0.0009999995555817398
0,0.7853981633974483,2,1,2,0.21844846790322148,-0.0020370341171148153,0.2184579653783745,0.17157648478771867,0.0,11.079141899136388,11.079141899136388,0.0,0.0,0.49520471583450654,-0.004660306861148378,2.971876733177061e-15,3.5162514154255985e-13,0.0009999995555817398
0,0.7853981633974483,2,3,3,0.2184484679032161,-0.0020370341171103996,0.2184579653783691,0.17157648478771442,11.07914189913544,0.0,11.07914189913544,0.495204715834507,-0.004660306861147934,0.0,0.0,2.971876733177061e-15,3.5162514154255985e-13,0.0009999995555817398
0,0.7853981633974483,2,1,4,0.6636423098664224,0.00202502582249334,0.6636453994223288,0.5212258778534631,0.0,0.00299506585768554,0.00299506585768554,0.0,0.0,0.00013386094522570735,2.0387978185579594e-6,2.971876733177061e-15,3.5162514154255985e-13,0.0009999995555817398
0,0.7853981633974483,2,3,5,0.6636423098664227,0.0020250258224929554,0.6636453994223291,0.5212258778534633,0.0029950658576854646,0.0,0.0029950658576854646,0.00013386094522580493,2.038797818480981e-6,0.0,0.0,2.971876733177061e-15,3.5162514154255985e-13,0.0009999995555817398
0,0.7853981633974483,2,1,6,0.6597021475569119,-0.0019131814065367386,0.659704921729629,0.518131033910708,0.0,0.0029025880739831293,0.0029025880739831293,0.0,0.0,0.00012972595910460902,-2.0907130086132535e-6,2.971876733177061e-15,3.5162514154255985e-13,0.0009999995555817398
0,0.7853981633974483,2,3,7,0.6597021475569117,-0.0019131814065363802,0.6597049217296288,0.5181310339107078,0.0029025880739829775,0.0,0.0029025880739829775,0.00012972595910452358,-2.090713008511989e-6,0.0,0.0,2.971876733177061e-15,3.5162514154255985e-13,0.0009999995555817398
1,0.4534498410585544,3,2,0,0.020027873188452228,0.006352285131169044,0.021011121598819873,0.009527489749446831,0.0,20.338396075657766,20.338396075657766,0.0,0.0,0.9091061127207585,-4.275646289197965e-5,1.5933474775651486e-13,3.096725026216728e-11,0.04469900725414468
1,0.4534498410585544,3,4,1,0.02002787318843935,0.006352285131166188,0.021011121598806734,0.009527489749440872,20.3383960756577,0.0,20.3383960756577,0.909106112720762,-4.27564629559285e-5,0.0,0.0,1.5933474775651486e-13,3.096725026216728e-11,0.04469900725414468
1,0.4534498410585544,3,4,2,1.268478262295449,0.00040481335451194277,1.2684783268901103,0.5751912957145415,1.046807815882511,0.0,1.046807815882511,0.04678254072336563,0.0009037957996552715,0.0,0.0,1.5933474775651486e-13,3.096725026216728e-11,0.04469900725414468
1,0.4534498410585544,3,2,3,1.2684782622954565,0.00040481335447312833,1.2684783268901179,0.575191295714545,0.0,1.0468078158817387,1.0468078158817387,0.0,0.0,0.04678254072336868,0.000903795799647944,1.5933474775651486e-13,3.096725026216728e-11,0.04469900725414468
1,0.4534498410585544,3,2,4,1.2665534309108306,-0.00030719123476020873,1.2665534681640767,0.5743184688311614,0.0,0.9836044444143393,0.9836044444143393,0.0,0.0,0.043963885193161745,-0.00044548723936588264,1.5933474775651486e-13,3.096725026216728e-11,0.04469900725414468
1,0.4534498410585544,3,4,5,1.266553430910835,-0.0003071912347431408,1.266553468164081,0.5743184688311634,0.9836044444102799,0.0,0.9836044444102799,0.0439638851931638,-0.00044548723938792056,0.0,0.0,1.5933474775651486e-13,3.096725026216728e-11,0.04469900725414468
1,0.4534498410585544,3,2,6,1.2806972490894406,0.012307292042980499,1.2807563832605684,0.5807587784242337,0.0,0.009857155589155061,0.009857155589155061,0.0,0.0,0.00014648245886122188,-0.00041554267674617177,1.5933474775651486e-13,3.096725026216728e-11,0.04469900725414468
1,0.4534498410585544,3,4,7,1.2806972490894428,0.012307292042950158,1.2807563832605704,0.5807587784242346,0.009857155589139108,0.0,0.009857155589139108,0.00014648245886356073,-0.00041554267674471634,0.0,0.0,1.5933474775651486e-13,3.096725026216728e-11,0.04469900725414468
