iteration,scale,ground_charge,charge,matrix_rank,energy_real,energy_imag,pole_real,pole_imag,matrix_support_abs,add11_real,add11_imag,add12_real,add12_imag,add21_real,add21_imag,add22_real,add22_imag,rem11_real,rem11_imag,rem12_real,rem12_imag,rem21_real,rem21_imag,rem22_real,rem22_imag,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,2,1,0,0.22255742368920317,0.002090209960666935,-0.17479619181596792,-0.0016416470642228633,22.566812158811334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7739684103231674,3.952359613409438,-3.954039671740218,-4.022248992369682,-3.9540396717402184,-4.022248992369682,4.278429601361637,-3.947667332059292,3.3178200215560285e-15,1.0916449291348812e-13,0.0009999995556021239
0,0.7853981633974483,2,3,1,0.22255742368920658,0.0020902099606640826,0.1747961918159706,0.0016416470642206232,22.566812158807547,4.278429601367025,-3.9476673320524656,3.954039671733387,4.0222489923750615,3.9540396717333866,4.022248992375062,-3.7739684103285542,3.952359613402612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3178200215560285e-15,1.0916449291348812e-13,0.0009999995556021239
0,0.7853981633974483,2,1,2,0.2184138593668813,-0.00205126377086071,-0.17154184400729713,0.0016110587982777259,22.14675334837155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125302113171375,-3.9523461419006196,3.953877813749336,3.8738169494286336,3.953877813749336,3.873816949428633,-3.6302317857794666,3.947653951699079,3.3178200215560285e-15,1.0916449291348812e-13,0.0009999995556021239
0,0.7853981633974483,2,3,3,0.21841385936687785,-0.0020512637708579007,0.17154184400729441,-0.0016110587982755193,22.146753348368875,-3.630231785784893,3.9476539516928333,-3.9538778137430852,-3.873816949434053,-3.953877813743084,-3.8738169494340524,4.1253021131768,-3.952346141894374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3178200215560285e-15,1.0916449291348812e-13,0.0009999995556021239
0,0.7853981633974483,2,3,4,0.663688077286994,0.0020107761008985653,0.5212593969699888,0.0015792598566492153,0.010645444545626215,0.0020295496939909978,-0.00184992738292226,0.001853668147255754,0.0019087221013308943,0.0018536681472557648,0.001908722101330889,-0.0017915980238175813,0.001853587763871449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3178200215560285e-15,1.0916449291348812e-13,0.0009999995556021239
0,0.7853981633974483,2,1,5,0.6636880772869954,0.0020107761008977686,-0.5212593969699899,-0.0015792598566485897,0.010645444545625049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017915980238184376,0.001853587763870312,-0.0018536681472545234,-0.001908722101331682,-0.0018536681472545262,-0.0019087221013316896,0.002029549693991722,-0.0018499273829209273,3.3178200215560285e-15,1.0916449291348812e-13,0.0009999995556021239
0,0.7853981633974483,2,3,6,0.6597769542525398,-0.0018984111875235154,0.518187608121907,-0.0014910086600541377,0.010313555882857655,-0.0016780383537641525,0.0018498331743704282,-0.0018535022424513502,-0.0017914515945492418,-0.0018535022424513675,-0.0017914515945492608,0.0019085682532126401,-0.0018535847039253084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3178200215560285e-15,1.0916449291348812e-13,0.0009999995556021239
0,0.7853981633974483,2,1,7,0.6597769542525385,-0.0018984111875227669,-0.518187608121906,0.0014910086600535498,0.010313555882855863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00190856825321351,-0.0018535847039239627,0.0018535022424499387,0.0017914515945500712,0.0018535022424499372,0.001791451594550077,-0.0016780383537649383,0.0018498331743689357,3.3178200215560285e-15,1.0916449291348812e-13,0.0009999995556021239
1,0.4534498410585544,3,2,0,0.024589365834861265,0.006356654754140555,-0.011150044029548488,-0.002882424087929139,40.664342800154394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.733564702514329,7.185299870593632,-7.192514122823657,-7.180906804056928,-7.192514122823792,-7.180906804056478,7.642619557660584,-7.18535219079373,1.2921244312013842e-13,2.8750067281158714e-11,0.04469900725397985
1,0.4534498410585544,3,4,1,0.024589365834865706,0.006356654754140441,0.011150044029550502,0.002882424087929087,40.66434280015362,7.642619557660416,-7.185352190793625,7.192514122823547,7.180906804056773,7.192514122823664,7.180906804056319,-6.733564702514183,7.1852998705935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2921244312013842e-13,2.8750067281158714e-11,0.04469900725397985
1,0.4534498410585544,3,4,2,1.2686540314934605,0.0004668457400587283,0.5752709689390039,0.00021169112662849354,2.104368465750864,0.4051460973959904,-0.36130954437360235,0.36230844797270967,0.3812706029931594,0.36230844797283723,0.38127060299306115,-0.35811896222117673,0.3625440865123522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2921244312013842e-13,2.8750067281158714e-11,0.04469900725397985
1,0.4534498410585544,3,2,3,1.2686540314934494,0.000466845740036091,-0.5752709689389989,-0.00021169112661822867,2.1043684657487316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35811896222274264,0.36254408650992903,-0.3623084479702611,-0.3812706029946979,-0.362308447970446,-0.38127060299464643,0.4051460973975533,-0.36130954437118923,1.2921244312013842e-13,2.8750067281158714e-11,0.04469900725397985
1,0.4534498410585544,3,4,4,1.266333051761784,-0.0003051742938868828,0.5742185210485751,-0.00013838123505816356,1.952442650447908,-0.3198192803736069,0.34822417592829996,-0.34878640573872427,-0.34129323185806815,-0.34878640573883035,-0.3412932318583204,0.3634640728709631,-0.3486653521960371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2921244312013842e-13,2.8750067281158714e-11,0.04469900725397985
1,0.4534498410585544,3,2,5,1.2663330517617775,-0.0003051742938921364,-0.5742185210485722,0.00013838123506054582,1.9524426504433694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36346407287181676,-0.34866535219361666,0.34878640573624126,0.34129323185902244,0.34878640573647723,0.34129323185905974,-0.3198192803744518,0.34822417592588545,1.2921244312013842e-13,2.8750067281158714e-11,0.04469900725397985
1,0.4534498410585544,3,2,6,1.2809997706499254,0.012254349576189955,-0.5808691423972533,-0.005556732867599299,0.035302937703831666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003845697119156286,0.0076351647897148645,-0.008001969443188452,0.00371795242056375,-0.008001969443186844,0.0037179524205635606,-0.0035741963631914517,-0.008376193990142588,1.2921244312013842e-13,2.8750067281158714e-11,0.04469900725397985
