iteration,scale,kept,ground_charge,charge,ordinal,energy_real,energy_imag,energy_abs,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,16,2,2,0,0.0,0.0,0.0,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,1,0,0.21963119723379915,-0.0008965957755015766,0.21963302730312814,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,3,0,0.21963119723380076,-0.0008965957755019951,0.21963302730312975,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,3,1,0.22143191989999678,0.000903946827427759,0.2214337649737849,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,1,1,0.22143191989999797,0.00090394682742733,0.22143376497378608,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,2,1,0.4392623944676172,-0.0017931915510013229,0.4392660546062752,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,2,2,0.44106311713375856,7.351051913946247e-6,0.44106311719501734,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,0,0,0.44106311713379753,7.351051925705514e-6,0.4410631171950563,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,4,0,0.44106311713379753,7.351051925705514e-6,0.4410631171950563,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,2,3,0.44106311713379753,7.351051925712853e-6,0.4410631171950563,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,2,4,0.4428638398000168,0.0018078936548644908,0.4428675299475931,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,3,2,0.6606943143675952,-0.0008892447235772584,0.6606949127954937,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,1,2,0.6606943143675974,-0.0008892447235777988,0.660694912795496,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,1,3,0.6624950370337954,0.0009112978793548444,0.6624956638033451,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,3,3,0.6624950370337976,0.0009112978793543266,0.6624956638033473,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
0,0.7853981633974483,16,2,2,5,0.8821262342675957,1.4702103851435781e-5,0.8821262343901133,2.877857015304811e-12,2.8759421860408837e-12,0.00020003602261612556
1,0.4534498410585544,64,3,3,0,0.0,0.0,0.0,5.374566359050566e-13,1.7454148797783575e-10,0.004061109222914512
1,0.4534498410585544,64,3,4,0,0.002835711030702459,0.0028354218045984437,0.004010096490066031,5.374566359050566e-13,1.7454148797783575e-10,0.004061109222914512
1,0.4534498410585544,64,3,2,0,0.002835711030711341,0.0028354218046140072,0.004010096490083315,5.374566359050566e-13,1.7454148797783575e-10,0.004061109222914512
