iteration,scale,ground_charge,charge,matrix_rank,energy_real,energy_imag,pole_real,pole_imag,matrix_support_abs,add11_real,add11_imag,add12_real,add12_imag,add21_real,add21_imag,add22_real,add22_imag,rem11_real,rem11_imag,rem12_real,rem12_imag,rem21_real,rem21_imag,rem22_real,rem22_imag,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,2,3,0,0.22141197339974789,0.000930143260411352,0.17389655726236666,0.0007305328084235903,50.18945364638139,9.16028435239018,-8.833203840639934,8.836035217291837,8.907584977465067,8.836035217291835,8.907584977465065,-8.658419303878658,8.835302853212431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.765634639825228e-15,9.28825551135424e-13,0.0001999999964451431
0,0.7853981633974483,2,1,1,0.22141197339976276,0.000930143260396776,-0.17389655726237835,-0.0007305328084121423,50.18945364637487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.658419304018311,8.835302853069365,-8.83603521714874,-8.907584977604689,-8.836035217148739,-8.90758497760469,9.160284352529832,-8.833203840496864,6.765634639825228e-15,9.28825551135424e-13,0.0001999999964451431
0,0.7853981633974483,2,3,2,0.21955928912918826,-0.0009223540220464723,0.17244146243891378,-0.0007244151549175489,49.76957848077263,-8.512086528598259,8.833201164567189,-8.836002845691311,-8.75915291340087,-8.836002845691311,-8.75915291340087,9.009752998468114,-8.835300158909968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.765634639825228e-15,9.28825551135424e-13,0.0001999999964451431
0,0.7853981633974483,2,1,3,0.21955928912917289,-0.0009223540220318729,-0.1724414624389017,0.0007244151549060825,49.76957848075062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.009752998606896,-8.835300158764671,8.83600284554599,8.759152913539623,8.83600284554599,8.759152913539625,-8.512086528737042,8.833201164421896,6.765634639825228e-15,9.28825551135424e-13,0.0001999999964451431
0,0.7853981633974483,2,3,4,0.6626068669555666,0.0008855304535635599,0.5204102163614394,0.0006954939918613293,0.023591704828249117,0.004317462561375179,-0.004139966000594391,0.004141630463795348,0.004198684660058266,0.004141630463795351,0.004198684660058211,-0.004081563074965795,0.004141615121869057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.765634639825228e-15,9.28825551135424e-13,0.0001999999964451431
0,0.7853981633974483,2,1,5,0.6626068669555654,0.0008855304535667104,-0.5204102163614384,-0.0006954939918638037,0.0235917048282202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040815630749505855,0.004141615121874009,-0.004141630463800377,-0.004198684660043106,-0.00414163046380038,-0.0041986846600431385,0.00431746256136016,-0.004139966000599492,6.765634639825228e-15,9.28825551135424e-13,0.0001999999964451431
0,0.7853981633974483,2,3,6,0.6608581058937444,-0.0008630574698521904,0.5190367426352632,-0.0006778437517283589,0.02325997403791942,-0.003965951159723841,0.004139947158879093,-0.004141597282822556,-0.0040814140696639875,-0.0041415972828225435,-0.004081414069663981,0.004198533291937901,-0.004141614509875687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.765634639825228e-15,9.28825551135424e-13,0.0001999999964451431
0,0.7853981633974483,2,1,7,0.6608581058937455,-0.000863057469855372,-0.5190367426352641,0.0006778437517308578,0.023259974037894232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004198533291922901,-0.004141614509881301,0.004141597282828327,0.004081414069649124,0.00414159728282837,0.004081414069649143,-0.0039659511597091275,0.004139947158885069,6.765634639825228e-15,9.28825551135424e-13,0.0001999999964451431
1,0.4534498410585544,3,2,0,0.021072819330310688,0.002843497759351097,-0.009555466575985015,-0.0012893836070281106,90.91216515697741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.616260255132772,16.06988843861706,-16.0731125985395,-16.06758436967159,-16.07311259855253,-16.06758436965642,16.525336443570925,-16.069908439135702,6.177981615864853e-13,2.52415931487331e-10,0.018972884976214473
1,0.4534498410585544,3,4,1,0.021072819330310022,0.002843497759353932,0.009555466575984712,0.001289383607029396,90.9121651569747,16.525336443570836,-16.069908439134856,16.073112598538653,16.067584369671533,16.07311259855159,16.06758436965634,-15.616260255132726,16.069888438616115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.177981615864853e-13,2.52415931487331e-10,0.018972884976214473
