# beta0 TK_SW_over_value_at_beta_ref_0p30
0.000000000000000000e+00 0.000000000000000000e+00
7.499999999999999722e-03 0.000000000000000000e+00
1.499999999999999944e-02 0.000000000000000000e+00
2.249999999999999917e-02 1.307396983419175751e-149
2.999999999999999889e-02 4.182587575125516362e-84
3.749999999999999861e-02 8.728097174118338779e-54
4.499999999999999833e-02 2.574883528134647049e-37
5.249999999999999806e-02 2.195586015442561591e-27
5.999999999999999778e-02 6.123743339744901815e-21
6.750000000000000444e-02 1.606969409192319898e-16
7.499999999999999722e-02 2.327478149954645558e-13
8.249999999999999001e-02 5.076657481019140453e-11
8.999999999999999667e-02 3.050317993672771058e-09
9.750000000000000333e-02 7.389997719538488077e-08
1.049999999999999961e-01 9.269223058970498074e-07
1.124999999999999889e-01 7.131413518209343492e-06
1.199999999999999956e-01 3.787999948279185329e-05
1.275000000000000022e-01 1.511702894986997837e-04
1.350000000000000089e-01 4.821227462824248305e-04
1.424999999999999878e-01 1.286564147681897984e-03
1.499999999999999944e-01 2.974247618498771905e-03
1.575000000000000011e-01 6.117571464243903336e-03
1.649999999999999800e-01 1.143010408186338062e-02
1.724999999999999867e-01 1.971913110878607475e-02
1.799999999999999933e-01 3.182306446178645443e-02
1.875000000000000000e-01 4.854629646185469605e-02
1.950000000000000067e-01 7.060196612558870821e-02
2.024999999999999856e-01 9.856913771281239356e-02
2.099999999999999922e-01 1.328668236320791340e-01
2.174999999999999989e-01 1.737441222169303912e-01
2.249999999999999778e-01 2.212838018326408474e-01
2.324999999999999845e-01 2.754158271444928086e-01
2.399999999999999911e-01 3.359372869248548055e-01
2.474999999999999978e-01 4.025356219556494031e-01
2.550000000000000044e-01 4.748127042451087410e-01
2.625000000000000111e-01 5.523080065494051505e-01
2.700000000000000178e-01 6.345197213006078529e-01
2.774999999999999689e-01 7.209231939642766207e-01
2.849999999999999756e-01 8.109864173774588014e-01
2.924999999999999822e-01 9.041826008497528822e-01
2.999999999999999889e-01 1.000000000000000000e+00
3.074999999999999956e-01 1.097949291957817985e+00
3.150000000000000022e-01 1.197568825692634231e+00
3.225000000000000089e-01 1.298428085677852284e+00
3.299999999999999600e-01 1.400129692079908228e+00
3.374999999999999667e-01 1.502310232023261527e+00
3.449999999999999734e-01 1.604640181197733328e+00
3.524999999999999800e-01 1.706823137845214999e+00
3.599999999999999867e-01 1.808594554974080504e+00
3.674999999999999933e-01 1.909720123246562373e+00
3.750000000000000000e-01 2.009993927249936529e+00
3.825000000000000067e-01 2.109236472106298610e+00
3.900000000000000133e-01 2.207292655545929350e+00
3.974999999999999645e-01 2.304029742400843350e+00
4.049999999999999711e-01 2.399335383593722781e+00
4.124999999999999778e-01 2.493115709685607140e+00
4.199999999999999845e-01 2.585293519486147940e+00
4.274999999999999911e-01 2.675806576730044295e+00
4.349999999999999978e-01 2.764606022027747745e+00
4.425000000000000044e-01 2.851654902895678578e+00
4.499999999999999556e-01 2.936926821393438747e+00
4.574999999999999623e-01 3.020404696516244325e+00
4.649999999999999689e-01 3.102079636821463371e+00
4.724999999999999756e-01 3.181949917653451809e+00
4.799999999999999822e-01 3.260020056644059583e+00
4.874999999999999889e-01 3.336299980805125021e+00
4.949999999999999956e-01 3.410804278412143287e+00
5.024999999999999467e-01 3.483551528940128428e+00
5.100000000000000089e-01 3.554563704502506027e+00
5.174999999999999600e-01 3.623865636521874656e+00
5.250000000000000222e-01 3.691484541696941957e+00
5.324999999999999734e-01 3.757449601699539787e+00
5.400000000000000355e-01 3.821791591421731304e+00
5.474999999999999867e-01 3.884542550982491349e+00
5.549999999999999378e-01 3.945735497087097254e+00
5.625000000000000000e-01 4.005404169703221662e+00
5.699999999999999512e-01 4.063582810371570098e+00
5.775000000000000133e-01 4.120305968802751018e+00
5.849999999999999645e-01 4.175608334724329573e+00
5.925000000000000266e-01 4.229524592232035474e+00
5.999999999999999778e-01 4.282089294166932625e+00
