# omega signed_A_imp_normalized
-2.645363408521303583e+00 7.721489828213498651e-04
-2.631578947368421240e+00 7.890269156667650309e-04
-2.617794486215538896e+00 8.064739865420176082e-04
-2.604010025062656553e+00 8.245162891698486207e-04
-2.590225563909774209e+00 8.431814373751428610e-04
-2.576441102756892310e+00 8.624986730243752254e-04
-2.562656641604009966e+00 8.824989830514273770e-04
-2.548872180451128067e+00 9.032152264585170502e-04
-2.535087719298245723e+00 9.246822722810689151e-04
-2.521303258145363380e+00 9.469371496173234308e-04
-2.507518796992481036e+00 9.700192109505320235e-04
-2.493734335839599137e+00 9.939703101344080083e-04
-2.479949874686716793e+00 1.018834996575334337e-03
-2.466165413533834894e+00 1.044660727328219126e-03
-2.452380952380952550e+00 1.071498099032600201e-03
-2.438596491228070207e+00 1.099401101853211913e-03
-2.424812030075187863e+00 1.128427397860933207e-03
-2.411027568922305520e+00 1.158638626600300321e-03
-2.397243107769423620e+00 1.190100740944724121e-03
-2.383458646616541721e+00 1.222884376748423294e-03
-2.369674185463659377e+00 1.257065260272443273e-03
-2.355889724310777034e+00 1.292724657902155367e-03
-2.342105263157894690e+00 1.329949873297150932e-03
-2.328320802005012347e+00 1.368834797836760830e-03
-2.314536340852130447e+00 1.409480521061890097e-03
-2.300751879699248104e+00 1.451996008789203192e-03
-2.286967418546366204e+00 1.496498857710776504e-03
-2.273182957393483861e+00 1.543116136623564651e-03
-2.259398496240601517e+00 1.591985325993439246e-03
-2.245614035087719174e+00 1.643255369396769833e-03
-2.231829573934837274e+00 1.697087852550883307e-03
-2.218045112781954931e+00 1.753658328213791818e-03
-2.204260651629073031e+00 1.813157808287058732e-03
-2.190476190476190688e+00 1.875794448096770482e-03
-2.176691729323308344e+00 1.941795452188325912e-03
-2.162907268170426001e+00 2.011409236211021256e-03
-2.149122807017543657e+00 2.084907885794569198e-03
-2.135338345864661758e+00 2.162589960988857852e-03
-2.121553884711779414e+00 2.244783704177591432e-03
-2.107769423558897515e+00 2.331850720807897206e-03
-2.093984962406015171e+00 2.424190216339012788e-03
-2.080200501253132828e+00 2.522243890204135634e-03
-2.066416040100250484e+00 2.626501609214008937e-03
-2.052631578947368585e+00 2.737508009905357826e-03
-2.038847117794486241e+00 2.855870213444142072e-03
-2.025062656641604342e+00 2.982266879950148681e-03
-2.011278195488721998e+00 3.117458884379981608e-03
-1.997493734335839655e+00 3.262301967272558494e-03
-1.983709273182957533e+00 3.417761806073287608e-03
-1.969924812030075190e+00 3.584932073819682014e-03
-1.956140350877193068e+00 3.765056212109846746e-03
-1.942355889724310947e+00 3.959553859278914720e-03
-1.928571428571428603e+00 4.170053163874145978e-03
-1.914786967418546482e+00 4.398430608932558071e-03
-1.901002506265664138e+00 4.646860520254156648e-03
-1.887218045112782017e+00 4.917877201112941590e-03
-1.873433583959899895e+00 5.214453732706313127e-03
-1.859649122807017552e+00 5.540103069500216561e-03
-1.845864661654135430e+00 5.899009404616992885e-03
-1.832080200501253309e+00 6.296201310388799266e-03
-1.818295739348370965e+00 6.737783585523043905e-03
-1.804511278195488844e+00 7.231253280144757205e-03
-1.790726817042606722e+00 7.785939162744279392e-03
-1.776942355889724379e+00 8.413626818733449531e-03
-1.763157894736842257e+00 9.129470912556938642e-03
-1.749373433583959914e+00 9.953366112105439464e-03
-1.735588972431077792e+00 1.091207769370319131e-02
-1.721804511278195671e+00 1.204268371850812647e-02
-1.708020050125313327e+00 1.339839227930797114e-02
-1.694235588972431206e+00 1.505890390465974317e-02
-1.680451127819548862e+00 1.715004981268317477e-02
-1.666666666666666741e+00 1.988383637457908498e-02
-1.652882205513784619e+00 2.364745055125053869e-02
-1.639097744360902276e+00 2.922143138446475080e-02
-1.625313283208020154e+00 3.836588756597179850e-02
-1.611528822055138033e+00 5.534628095171997830e-02
-1.597744360902255689e+00 8.722071259352608130e-02
-1.583959899749373568e+00 1.188994408602823960e-01
-1.570175438596491446e+00 1.240706993465721664e-01
-1.556390977443609103e+00 1.186906746643309890e-01
-1.542606516290726981e+00 1.189008485285997507e-01
-1.528822055137844638e+00 1.261823772339034366e-01
-1.515037593984962516e+00 1.391501114259828253e-01
-1.501253132832080395e+00 1.580736035050048782e-01
-1.487468671679198273e+00 1.846633275255224194e-01
-1.473684210526315930e+00 2.223526011088876042e-01
-1.459899749373433586e+00 2.774179480806674980e-01
-1.446115288220551687e+00 3.613297953508275429e-01
-1.432330827067669343e+00 4.941897922266028087e-01
-1.418546365914787000e+00 7.017760559585261015e-01
-1.404761904761905100e+00 1.000000000000000000e+00
-1.390977443609022757e+00 8.356539552103108281e-01
-1.377192982456140413e+00 5.835146890390355834e-01
-1.363408521303258070e+00 4.154012158219381190e-01
-1.349624060150376170e+00 3.094445270410735582e-01
-1.335839598997493827e+00 2.409607975207472275e-01
-1.322055137844611483e+00 1.945013218497732288e-01
-1.308270676691729584e+00 1.614914721065993652e-01
-1.294486215538847240e+00 1.371063394316515971e-01
-1.280701754385964897e+00 1.185055704849314051e-01
-1.266917293233082997e+00 1.039447187455720817e-01
-1.253132832080200654e+00 9.232196270309088459e-02
-1.239348370927318310e+00 8.293663999793535191e-02
-1.225563909774436411e+00 7.513240145862015718e-02
-1.211779448621554067e+00 6.834250244834226551e-02
-1.197994987468671724e+00 6.329687963089482283e-02
-1.184210526315789380e+00 5.840028566915251435e-02
-1.170426065162907481e+00 5.437612505429592624e-02
-1.156641604010025137e+00 5.131880423439655337e-02
-1.142857142857142794e+00 4.801093960475985578e-02
-1.129072681704260894e+00 4.563221711893775817e-02
-1.115288220551378551e+00 4.408223069823163226e-02
-1.101503759398496207e+00 4.060419790053398231e-02
-1.087719298245614308e+00 4.181878535120965579e-02
-1.073934837092731964e+00 3.743536189717502904e-02
-1.060150375939849621e+00 3.833143305935055728e-02
-1.046365914786967721e+00 3.755622455422298611e-02
-1.032581453634085378e+00 3.441439250320835891e-02
-1.018796992481203034e+00 3.716170894439758954e-02
-1.005012531328321135e+00 3.336765311589796196e-02
-9.912280701754387913e-01 3.261154413492430015e-02
-9.774436090225564477e-01 2.929803603953174546e-02
-9.636591478696745483e-01 1.928727363664241995e-02
-9.498746867167922048e-01 1.328293861525790473e-02
-9.360902255639098613e-01 1.021579219971727182e-02
-9.223057644110275177e-01 8.451243827142010043e-03
-9.085213032581456183e-01 7.306346070359636541e-03
-8.947368421052632748e-01 6.493566250499946402e-03
-8.809523809523809312e-01 5.878055000488316938e-03
-8.671679197994990318e-01 5.389683644628591105e-03
-8.533834586466166883e-01 4.988700583917021932e-03
-8.395989974937343447e-01 4.650930559633827295e-03
-8.258145363408524453e-01 4.360797396317343984e-03
-8.120300751879701018e-01 4.107773435328547842e-03
-7.982456140350877583e-01 3.884452328560982718e-03
-7.844611528822058588e-01 3.685444204381571956e-03
-7.706766917293235153e-01 3.506711994821761023e-03
-7.568922305764411718e-01 3.345156368505275944e-03
-7.431077694235588282e-01 3.198346867564294191e-03
-7.293233082706769288e-01 3.064342294517935061e-03
-7.155388471177945853e-01 2.941567402537357580e-03
-7.017543859649122417e-01 2.828726157032361663e-03
-6.879699248120303423e-01 2.724739380226556297e-03
-6.741854636591479988e-01 2.628699039091673441e-03
-6.604010025062656553e-01 2.539834138092323095e-03
-6.466165413533837558e-01 2.457484861868642657e-03
-6.328320802005014123e-01 2.381082687798829253e-03
-6.190476190476190688e-01 2.310134889590996499e-03
-6.052631578947371693e-01 2.244212319716410234e-03
-5.914786967418548258e-01 2.182939674807037999e-03
-5.776942355889724823e-01 2.125987666202521290e-03
-5.639097744360905828e-01 2.073066670545997778e-03
-5.501253132832082393e-01 2.023921543862888892e-03
-5.363408521303258958e-01 1.978327360767621716e-03
-5.225563909774439963e-01 1.936085897548673121e-03
-5.087719298245616528e-01 1.897022720108212370e-03
-4.949874686716793093e-01 1.860984769343756442e-03
-4.812030075187969658e-01 1.827838360519225833e-03
-4.674185463659150663e-01 1.797467531565504146e-03
-4.536340852130327228e-01 1.769772689563389213e-03
-4.398496240601503793e-01 1.744669515969739931e-03
-4.260651629072684798e-01 1.722088100238237073e-03
-4.122807017543861363e-01 1.701972278948734501e-03
-3.984962406015037928e-01 1.684279163841316063e-03
-3.847117794486218934e-01 1.668978847604111679e-03
-3.709273182957395498e-01 1.656054281172133439e-03
-3.571428571428572063e-01 1.645501320900165550e-03
-3.433583959899753069e-01 1.637328948494069705e-03
-3.295739348370929633e-01 1.631559671233177421e-03
-3.157894736842106198e-01 1.628230115010240089e-03
-3.020050125313282763e-01 1.627391828298169370e-03
-2.882205513784463768e-01 1.629112321610746116e-03
-2.744360902255640333e-01 1.633476374710630171e-03
-2.606516290726816898e-01 1.640587653182601097e-03
-2.468671679197997904e-01 1.650570687623913613e-03
-2.330827067669174468e-01 1.663573283397509241e-03
-2.192982456140351033e-01 1.679769447725350511e-03
-2.055137844611532039e-01 1.699362945359850349e-03
-1.917293233082708603e-01 1.722591626255348457e-03
-1.779448621553885168e-01 1.749732711553424625e-03
-1.641604010025066174e-01 1.781109282110475292e-03
-1.503759398496242738e-01 1.817098293069293290e-03
-1.365914786967419303e-01 1.858140548065246710e-03
-1.228070175438600309e-01 1.904753221919111908e-03
-1.090225563909776874e-01 1.957545743315140981e-03
-9.523809523809534383e-02 2.017240174041897652e-03
-8.145363408521344439e-02 2.084697705402258679e-03
-6.766917293233110087e-02 2.160953628662440860e-03
-5.388471177944875734e-02 2.247264282856312710e-03
-4.010025062656641381e-02 2.345171314862069204e-03
-2.631578947368451438e-02 2.456591596945518347e-03
-1.253132832080217085e-02 2.583946251981199087e-03
1.253132832080172676e-03 2.730351201210754874e-03
1.503759398496207211e-02 2.899908017939300739e-03
2.882205513784441564e-02 3.098165099135143184e-03
4.260651629072675917e-02 3.332881783721592175e-03
5.639097744360865860e-02 3.615360923477602302e-03
7.017543859649100213e-02 3.962916302122783743e-03
8.395989974937334566e-02 4.403775195326072554e-03
9.774436090225524509e-02 4.987662483833635828e-03
1.115288220551375886e-01 5.810944352986441470e-03
1.253132832080199321e-01 7.082526862395661406e-03
1.390977443609022757e-01 9.302293424088540000e-03
1.528822055137841751e-01 1.350917608785053535e-02
1.666666666666665186e-01 1.907310983945847971e-02
1.804511278195488622e-01 2.114295667817442728e-02
1.942355889724307616e-01 2.107506274699438853e-02
2.080200501253131051e-01 2.209996623324650758e-02
2.218045112781954487e-01 2.285772700528870827e-02
2.355889724310773481e-01 2.362073999521559220e-02
2.493734335839596916e-01 2.553982093463081499e-02
2.631578947368420351e-01 2.865165285979106788e-02
2.769423558897239346e-01 3.314315658319100938e-02
2.907268170426062781e-01 3.825153892759013130e-02
3.045112781954886216e-01 4.390651406339927953e-02
3.182957393483705211e-01 5.223875624956970942e-02
3.320802005012528646e-01 6.446984723311448284e-02
3.458646616541352081e-01 8.259601697496042616e-02
3.596491228070171076e-01 1.104594091885492818e-01
3.734335839598994511e-01 1.547209936488408433e-01
3.872180451127817946e-01 2.231494545667620788e-01
4.010025062656641381e-01 3.161566523009207152e-01
4.147869674185460376e-01 2.319868299943633194e-01
4.285714285714283811e-01 1.767312559627734758e-01
4.423558897243107246e-01 1.362647013072187663e-01
4.561403508771926241e-01 1.042134419623892555e-01
4.699248120300749676e-01 8.053276411254980949e-02
4.837092731829573111e-01 6.716137924308107632e-02
4.974937343358392106e-01 5.869239505178461269e-02
5.112781954887219982e-01 2.634379201358973480e-02
5.250626566416034535e-01 2.676072614270180033e-02
5.388471177944857970e-01 2.514878273861826871e-02
5.526315789473681406e-01 2.274097202779738758e-02
5.664160401002504841e-01 2.027319906205361441e-02
5.802005012531328276e-01 1.838245425425288904e-02
5.939849624060151712e-01 1.612205406737268407e-02
6.077694235588966265e-01 1.500781644517573329e-02
6.215538847117789700e-01 1.290443265755364388e-02
6.353383458646613136e-01 1.190328348870556448e-02
6.491228070175436571e-01 1.110917587866437455e-02
6.629072681704260006e-01 9.310559251286449484e-03
6.766917293233083441e-01 9.150670630017463184e-03
6.904761904761897995e-01 9.490007833096336665e-03
7.042606516290721430e-01 7.720848924343783580e-03
7.180451127819544865e-01 6.573710869698747884e-03
7.318295739348368301e-01 6.892786794223451467e-03
7.456140350877191736e-01 7.882352765644700873e-03
7.593984962406015171e-01 6.780322979262988492e-03
7.731829573934838606e-01 5.516125931966509369e-03
7.869674185463653160e-01 4.799349909536801406e-03
8.007518796992476595e-01 4.854010171706771813e-03
8.145363408521300030e-01 5.894570889331835623e-03
8.283208020050123466e-01 5.947156354766127383e-03
8.421052631578946901e-01 4.313172638535493243e-03
8.558897243107770336e-01 3.332351890300648631e-03
8.696741854636584890e-01 2.945812151574711459e-03
8.834586466165408325e-01 2.935386093028138042e-03
8.972431077694231760e-01 3.374564821029340904e-03
9.110275689223055195e-01 4.598515780414044220e-03
9.248120300751878631e-01 5.793432591059403947e-03
9.385964912280702066e-01 4.549412122498876568e-03
9.523809523809525501e-01 3.060984110013150166e-03
9.661654135338340055e-01 2.318522605735964370e-03
9.799498746867163490e-01 1.972224430573281308e-03
9.937343358395986925e-01 1.819533438586868777e-03
1.007518796992481036e+00 1.802717250471438199e-03
1.021303258145363380e+00 1.953377158022726046e-03
1.035087719298245723e+00 2.427291982238840434e-03
1.048872180451127178e+00 3.483081257924051759e-03
1.062656641604009522e+00 4.000844868325908500e-03
1.076441102756891866e+00 2.826969236979743477e-03
1.090225563909774209e+00 2.012511544170484095e-03
1.104010025062656553e+00 1.707121455784819638e-03
1.117794486215538896e+00 1.725991075223207291e-03
1.131578947368421240e+00 2.016586926963929126e-03
1.145363408521302695e+00 1.964771624015241094e-03
1.159147869674185038e+00 1.522924385221228983e-03
1.172932330827067382e+00 1.288634631120455249e-03
1.186716791979949726e+00 1.225511401440618903e-03
1.200501253132832069e+00 1.294246185895361586e-03
1.214285714285714413e+00 1.558139652797386945e-03
1.228070175438595868e+00 2.223573635737415791e-03
1.241854636591478211e+00 3.172268705120942327e-03
1.255639097744360555e+00 2.659979630005286037e-03
1.269423558897242899e+00 1.693056126383978878e-03
1.283208020050125242e+00 1.208757857915567771e-03
1.296992481203007586e+00 9.789988658853551913e-04
1.310776942355889041e+00 8.583569202164382118e-04
1.324561403508771384e+00 7.907278693914553862e-04
1.338345864661653728e+00 7.546785442720994495e-04
1.352130325814536072e+00 7.439313070311491787e-04
1.365914786967418415e+00 7.630779149294472262e-04
1.379699248120300759e+00 8.334645259308718929e-04
1.393483709273183102e+00 1.014419722999748740e-03
1.407268170426064557e+00 1.381722022446774199e-03
1.421052631578946901e+00 1.500869801069712461e-03
1.434837092731829244e+00 1.155198857706288881e-03
1.448621553884711588e+00 9.839723609417474690e-04
1.462406015037593932e+00 1.023983238113972561e-03
1.476190476190476275e+00 1.307281554417210256e-03
1.489974937343357730e+00 1.995514519079805496e-03
1.503759398496240074e+00 2.483148622567809497e-03
1.517543859649122417e+00 1.712326099905149383e-03
1.531328320802004761e+00 1.078081165022710172e-03
1.545112781954887105e+00 7.807411962888537128e-04
1.558897243107769448e+00 6.327533952178003313e-04
1.572681704260650903e+00 5.491652568133383950e-04
1.586466165413533247e+00 4.964561957860155923e-04
1.600250626566415590e+00 4.601797093359395003e-04
1.614035087719297934e+00 4.334373989995813714e-04
1.627819548872180277e+00 4.126296115287009648e-04
1.641604010025062621e+00 3.957351632118630562e-04
1.655388471177944965e+00 3.815484103716890499e-04
1.669172932330826420e+00 3.693129869035079757e-04
1.682957393483708763e+00 3.585337333403187726e-04
1.696741854636591107e+00 3.488744517871713072e-04
1.710526315789473450e+00 3.400995440274450659e-04
1.724310776942355794e+00 3.320392707389954691e-04
1.738095238095238138e+00 3.245683040130429979e-04
1.751879699248119593e+00 3.175920571869500042e-04
1.765664160401001936e+00 3.110377228059746433e-04
1.779448621553884280e+00 3.048482481422329772e-04
1.793233082706766623e+00 2.989781935524139875e-04
1.807017543859648967e+00 2.933908271184662553e-04
1.820802005012531311e+00 2.880560488874364384e-04
1.834586466165413654e+00 2.829488828887701652e-04
1.848370927318295109e+00 2.780483647749545234e-04
1.862155388471177453e+00 2.733367096919778194e-04
1.875939849624059796e+00 2.687986816587806336e-04
1.889724310776942140e+00 2.644211098769911673e-04
1.903508771929824483e+00 2.601925135621397192e-04
1.917293233082706827e+00 2.561028078910614178e-04
1.931077694235588282e+00 2.521430712595104737e-04
1.944862155388470626e+00 2.483053593643752685e-04
1.958646616541352969e+00 2.445825553975218341e-04
1.972431077694235313e+00 2.409682483454815365e-04
1.986215538847117656e+00 2.374566333535202487e-04
2.000000000000000000e+00 2.340424295528674577e-04
