# beta0 raw_TK_SBMF_FSR_HWHM_at_shifted_resonance_tbeta_absbeta0_times_absbc
0.000000000000000000e+00 1.601886259236007248e-02
7.499999999999999722e-03 1.557886468223046439e-02
1.499999999999999944e-02 1.576559218172546295e-02
2.249999999999999917e-02 1.632423732076743184e-02
2.999999999999999889e-02 1.635887060536328486e-02
3.749999999999999861e-02 1.669315501006340963e-02
4.499999999999999833e-02 1.705523644358830637e-02
5.249999999999999806e-02 1.595831889167398376e-02
5.999999999999999778e-02 1.561905683076769691e-02
6.750000000000000444e-02 1.610492180117062411e-02
7.499999999999999722e-02 1.667247301230329048e-02
8.249999999999999001e-02 1.781041860616294770e-02
8.999999999999999667e-02 1.748490169644889569e-02
9.750000000000000333e-02 1.628898633725761602e-02
1.049999999999999961e-01 1.591623945971065712e-02
1.124999999999999889e-01 1.637458461635576956e-02
1.199999999999999956e-01 1.766728418963259273e-02
1.275000000000000022e-01 1.867215148371892397e-02
1.350000000000000089e-01 1.733339460502902885e-02
1.424999999999999878e-01 1.644385233172929173e-02
1.499999999999999944e-01 1.670204572597855375e-02
1.575000000000000011e-01 1.753339624036287514e-02
1.649999999999999800e-01 1.897067627668846956e-02
1.724999999999999867e-01 1.809353086114118270e-02
1.799999999999999933e-01 nan
1.875000000000000000e-01 nan
1.950000000000000067e-01 nan
2.024999999999999856e-01 nan
2.099999999999999922e-01 nan
2.174999999999999989e-01 nan
2.249999999999999778e-01 nan
2.324999999999999845e-01 nan
2.399999999999999911e-01 nan
2.474999999999999978e-01 nan
2.550000000000000044e-01 2.073812178109651905e-02
2.625000000000000111e-01 2.179207207389610712e-02
2.700000000000000178e-01 2.045155124634834287e-02
2.774999999999999689e-01 1.998308412521360156e-02
2.849999999999999756e-01 1.985366274762057071e-02
2.924999999999999822e-01 1.998148222800733009e-02
2.999999999999999889e-01 2.027559580831378439e-02
3.074999999999999956e-01 2.065101117566225941e-02
3.150000000000000022e-01 2.103798106885912400e-02
3.225000000000000089e-01 2.138363211646260309e-02
3.299999999999999600e-01 2.183376692647004402e-02
3.374999999999999667e-01 2.136437033776333871e-02
3.449999999999999734e-01 2.114819455080713118e-02
3.524999999999999800e-01 2.116905437294513970e-02
3.599999999999999867e-01 2.147739250924574073e-02
3.674999999999999933e-01 2.130523581725779492e-02
3.750000000000000000e-01 2.091798608661954439e-02
3.825000000000000067e-01 2.049923842984979760e-02
3.900000000000000133e-01 2.009796234081684396e-02
3.974999999999999645e-01 1.981164864016082827e-02
4.049999999999999711e-01 1.978555665583925371e-02
4.124999999999999778e-01 2.020375703249066568e-02
4.199999999999999845e-01 2.126139216703271106e-02
4.274999999999999911e-01 2.047398252255194784e-02
4.349999999999999978e-01 1.988661395794466547e-02
4.425000000000000044e-01 2.070971043287472835e-02
4.499999999999999556e-01 2.054527045305387656e-02
4.574999999999999623e-01 2.028231835170890562e-02
4.649999999999999689e-01 2.070169140096778104e-02
4.724999999999999756e-01 2.122767194538999203e-02
4.799999999999999822e-01 2.065494137106149708e-02
4.874999999999999889e-01 2.116337705877902042e-02
4.949999999999999956e-01 nan
5.024999999999999467e-01 nan
5.100000000000000089e-01 nan
5.174999999999999600e-01 nan
5.250000000000000222e-01 nan
5.324999999999999734e-01 nan
5.400000000000000355e-01 nan
5.474999999999999867e-01 nan
5.549999999999999378e-01 nan
5.625000000000000000e-01 nan
5.699999999999999512e-01 nan
5.775000000000000133e-01 nan
5.849999999999999645e-01 nan
5.925000000000000266e-01 nan
5.999999999999999778e-01 nan
