iteration,scale,kept,ground_charge,charge,ordinal,energy_real,energy_imag,energy_abs,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,16,2,2,0,0.0,0.0,0.0,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,3,0,0.2198949225801915,-0.0006347660940777229,0.21989583876131583,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,1,0,0.21989492258020255,-0.0006347660940915508,0.2198958387613269,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,1,1,0.2211681939563219,0.000638441620059332,0.22116911544246734,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,3,1,0.22116819395633253,0.0006384416200455655,0.22116911544247794,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,2,1,0.4397898451604693,-0.0012695321882105425,0.43979167752271814,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,2,2,0.44106311653639596,3.6755260368868115e-6,0.44106311655171065,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,2,3,0.4410631165365245,3.675525967807702e-6,0.4410631165518392,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,0,0,0.4410631165365245,3.6755259678094425e-6,0.4410631165518392,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,4,0,0.4410631165365245,3.6755259678094425e-6,0.4410631165518392,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,2,4,0.4423363879127082,0.001276883240077067,0.44233823088499896,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,3,2,0.6609580391167258,-0.000631090568120011,0.6609583404030336,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,1,2,0.6609580391167297,-0.0006310905681236474,0.6609583404030375,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,1,3,0.6622313104928437,0.000642117146027136,0.6622316217997283,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
0,0.7853981633974483,16,2,3,3,0.662231310492848,0.0006421171460234111,0.6622316217997326,1.459714581284391e-11,2.2982521985936672e-12,9.99996789452284e-5
