iteration,scale,kept,ground_charge,charge,ordinal,energy_real,energy_imag,energy_abs,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,16,2,2,0,0.0,0.0,0.0,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,3,0,0.21948895688504816,-0.0009352077335740397,0.21949094926213122,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,1,0,0.2194889568850505,-0.0009352077335781059,0.21949094926213358,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,1,1,0.22136758142555268,0.0009432263671517363,0.2213695909156865,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,3,1,0.221367581425555,0.0009432263671477072,0.22136959091568878,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,2,1,0.429816459982299,-0.0017928680734176077,0.42982019920851083,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,2,2,0.4316171827333655,8.311149263084208e-6,0.43161718281338457,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,2,3,0.4334179053146911,0.0018082171324471515,0.43342167723427566,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,0,0,0.45071577581950517,7.674529508410966e-6,0.4507157758848439,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,4,0,0.45071577581950517,7.674529508410966e-6,0.4507157758848439,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,2,4,0.45071577581950517,7.67452950841397e-6,0.4507157758848439,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,1,2,0.6610432789167349,-0.0008499858103383802,0.661043825382906,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,3,2,0.6610432789167382,-0.0008499858103408201,0.6610438253829093,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,3,3,0.6627660997086243,0.0008726652948008253,0.6627666742283432,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,1,3,0.6627660997086275,0.0008726652947985537,0.6627666742283465,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,16,2,2,5,0.8823329583830603,1.4712439249445906e-5,0.8823329585057214,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
1,0.4534498410585544,64,3,3,0,0.0,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,3,1,0.005695741155517409,0.005695160999232916,0.008054584167903297,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,4,0,0.030189842614840146,0.002847415235047092,0.03032382513189252,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,2,0,0.030189842614844142,0.002847415235051554,0.030323825131896916,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,2,1,1.2660648858445507,-0.00013548252264111542,1.2660648930935923,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,4,1,1.2660648858445565,-0.00013548252269439008,1.266064893093598,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,2,2,1.2683323788814995,0.0007412695133478947,1.268332595496818,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,4,2,1.268332378881551,0.0007412695134386624,1.2683325954968696,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,4,3,1.2720328516497728,0.005831881319070144,1.2720462202750231,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,2,3,1.2720328516498225,0.005831881319051331,1.2720462202750726,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,4,4,1.2752471035514055,0.004955279562529267,1.2752567309807825,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,2,4,1.275247103551423,0.004955279562575273,1.2752567309808003,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,3,2,1.2935524436482215,0.00272429850792525,1.2935553124125174,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,3,3,1.293799790146054,0.0029716249551244907,1.2938032027850477,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,5,0,1.2989741497181513,0.0026993702373368125,1.2989769544667342,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,1,0,1.2989741497181566,0.0026993702373285444,1.2989769544667396,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,3,4,1.2989741497181657,0.002699370237321418,1.2989769544667487,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,3,5,1.299271650923756,0.0029968478870875483,1.299275107123738,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,1,1,1.2992716509237572,0.002996847887098121,1.2992751071237392,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,5,1,1.2992716509237634,0.002996847887091188,1.2992751071237454,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,64,3,3,6,2.53200364158882,-0.0002698256566639741,2.5320036559659487,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
