iteration,scale,ground_charge,charge,support_rank,energy_real,energy_imag,energy_abs,physical_gap_abs,addition_weight_abs,removal_weight_abs,total_weight_abs,addition_residue_real,addition_residue_imag,removal_residue_real,removal_residue_imag,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,2,3,0,0.221367581425555,0.0009432263671477072,0.22136959091568878,0.1738632701372264,25.08277081445779,0.0,25.08277081445779,0.5016007442593349,0.002127136536948626,0.0,0.0,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,2,1,1,0.22136758142555268,0.0009432263671517363,0.2213695909156865,0.17386327013722463,0.0,25.08277081443537,25.08277081443537,0.0,0.0,0.5016007442593367,0.0021271365369504025,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,2,3,2,0.21948895688504816,-0.0009352077335740397,0.21949094926213122,0.17238778843284036,24.870010538147632,0.0,24.870010538147632,0.4973459258074815,-0.0021270966035658034,0.0,0.0,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,2,1,3,0.2194889568850505,-0.0009352077335781059,0.21949094926213358,0.17238778843284222,0.0,24.870010538124113,24.870010538124113,0.0,0.0,0.49734592580747794,-0.0021270966035658034,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,2,3,4,0.6627660997086243,0.0008726652948008253,0.6627666742283432,0.5205357286999757,0.026526693356615963,0.0,0.026526693356615963,0.000530467340244355,3.7813896136065783e-6,0.0,0.0,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,2,1,5,0.6627660997086275,0.0008726652947985537,0.6627666742283465,0.5205357286999782,0.0,0.02652669335660513,0.02652669335660513,0.0,0.0,0.0005304673402444088,3.7813896128918723e-6,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,2,3,6,0.6610432789167382,-0.0008499858103408201,0.6610438253829093,0.5191826063809605,0.02614644228598055,0.0,0.02614644228598055,0.000522862592940725,-3.821322995388454e-6,0.0,0.0,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
0,0.7853981633974483,2,1,7,0.6610432789167349,-0.0008499858103383802,0.661043825382906,0.5191826063809578,0.0,0.026146442285966475,0.026146442285966475,0.0,0.0,0.0005228625929408585,-3.8213229946962995e-6,1.530664012514166e-14,1.4692815625437078e-12,0.00019999999644538976
1,0.4534498410585544,3,2,0,0.030189842614844142,0.002847415235051554,0.030323825131896916,0.013750333686346055,0.0,45.45196974473957,45.45196974473957,0.0,0.0,0.9089484973226778,-2.8441368243647958e-5,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,1,0.030189842614840146,0.002847415235047092,0.03032382513189252,0.013750333686344061,45.45196974473872,0.0,45.45196974473872,0.9089484973226174,-2.8441368367992936e-5,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,2,1.2683323788814995,0.0007412695133478947,1.268332595496818,0.575125213837416,0.0,2.246721148997392,2.246721148997392,0.0,0.0,0.04449562745213054,0.006231992750027504,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,3,1.268332378881551,0.0007412695134386624,1.2683325954968696,0.5751252138374393,2.246721148913275,0.0,2.246721148913275,0.0444956274521181,0.006231992750122428,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,4,1.2660648858445507,-0.00013548252264111542,1.2660648930935923,0.5740969245431051,0.0,2.163168281047092,2.163168281047092,0.0,0.0,0.043258599583270385,-0.0001951094999159686,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,5,1.2660648858445565,-0.00013548252269439008,1.266064893093598,0.5740969245431077,2.1631682810126582,0.0,2.1631682810126582,0.0432585995832373,-0.00019510949994949733,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,6,1.275247103551423,0.004955279562575273,1.2752567309808003,0.5782649619720955,0.0,0.3426284228621953,0.3426284228621953,0.0,0.0,0.0032934977435147353,-0.006008425477265267,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,7,1.2752471035514055,0.004955279562529267,1.2752567309807825,0.5782649619720875,0.34262842286019174,0.0,0.34262842286019174,0.0032934977435744375,-0.006008425477410401,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,8,2.5600058496125544,0.0028484024030037496,2.560007434256148,1.160834964172168,0.0,9.457166459888958e-5,9.457166459888958e-5,0.0,0.0,1.8912218335861677e-6,9.190179791395488e-9,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,9,2.5600058496125566,0.0028484024030054904,2.5600074342561503,1.160834964172169,9.457166459695719e-5,0.0,9.457166459695719e-5,1.891221833611416e-6,9.19017990091346e-9,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,10,2.5649129054624282,0.0025650271033603234,2.564914188032761,1.1630599308922864,0.0,6.098114109182723e-5,6.098114109182723e-5,0.0,0.0,1.2193860483241637e-6,-1.6734151904695656e-8,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,11,2.564912905462427,0.0025650271033116952,2.5649141880327595,1.163059930892286,6.098114109041267e-5,0.0,6.098114109041267e-5,1.2193860483716382e-6,-1.6734151976513886e-8,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,12,2.5651966163355735,0.002848908399491786,2.565198198334496,1.1631887153184672,0.0,3.046940935579323e-5,3.046940935579323e-5,0.0,0.0,6.09262597536193e-7,-8.876334944947362e-9,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,13,2.5651966163355726,0.002848908399507356,2.565198198334495,1.163188715318467,3.04694093528392e-5,0.0,3.04694093528392e-5,6.092625975205551e-7,-8.876334960688622e-9,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,14,3.801231810332935,-0.00012039028108315258,3.8012318122393984,1.7236679610866759,1.4266249767458707e-6,0.0,1.4266249767458707e-6,2.852913505184566e-8,-1.708244803076559e-10,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,15,3.801231810332947,-0.0001203902811488574,3.8012318122394104,1.7236679610866814,0.0,1.4266249764730721e-6,1.4266249764730721e-6,0.0,0.0,2.8529135051701134e-8,-1.708244787871259e-10,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,16,3.8034859597185378,0.0007492513308944414,3.803486033516306,1.7246901373664005,1.4149896773920743e-6,0.0,1.4149896773920743e-6,2.807284242845822e-8,3.5543890207945412e-9,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,17,3.803485959718541,0.0007492513308642304,3.803486033516309,1.7246901373664019,0.0,1.414989676792128e-6,1.414989676792128e-6,0.0,0.0,2.8072842415285694e-8,3.554389021618228e-9,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,18,3.810364829461771,0.004949898201857856,3.8103680445714745,1.72781078418553,0.0,1.8287509317453293e-7,1.8287509317453293e-7,0.0,0.0,1.4259721483165146e-9,-3.367676966773889e-9,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,19,3.810364829461739,0.00494989820180711,3.810368044571442,1.7278107841855153,1.828750930979169e-7,0.0,1.828750930979169e-7,1.425972142587369e-9,-3.3676769743309978e-9,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,20,5.100477032620825,0.0028500202563920204,5.100477828881133,2.3128108608288307,7.813040580854991e-17,0.0,7.813040580854991e-17,1.237457255174021e-20,1.5624105283007691e-18,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,21,5.100477032620843,0.0028500202563898737,5.100477828881151,2.3128108608288387,0.0,7.813035612654286e-17,7.813035612654286e-17,0.0,0.0,1.2427830393984236e-20,1.5624617924740543e-18,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,22,1.2720328516498225,0.005831881319051331,1.2720462202750726,0.5768091564028666,0.0,1.200333782692192e-20,1.200333782692192e-20,0.0,0.0,-7.292777459593561e-22,9.525667790617404e-23,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,23,1.2720328516497728,0.005831881319070144,1.2720462202750231,0.5768091564028441,1.092083751618572e-20,0.0,1.092083751618572e-20,-6.549256683391034e-22,-1.152159245870045e-23,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,24,2.5654803271591216,0.0031324034502403595,2.5654822394613936,1.163317513722313,0.0,2.8087689799938064e-25,2.8087689799938064e-25,0.0,0.0,-2.9499629085287636e-26,6.425231499529706e-26,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,4,25,2.5654803271591544,0.003132403450218001,2.5654822394614265,1.1633175137223282,1.4220565077911993e-25,0.0,1.4220565077911993e-25,-1.5955242721149093e-26,4.2090091838727943e-26,0.0,0.0,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
1,0.4534498410585544,3,2,26,3.8071721954237083,0.005819394608146761,3.807176642994252,1.7263636436475844,0.0,2.564020282413021e-26,2.564020282413021e-26,0.0,0.0,4.6119252441960485e-27,3.865622833188314e-27,8.497562266216524e-13,2.691765523915754e-10,0.017254639723036924
