iteration,scale,kept,ground_charge,charge,ordinal,energy_real,energy_imag,energy_abs,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,16,2,2,0,0.0,0.0,0.0,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,1,0,0.21793802621242248,-0.0014451679726637564,0.21794281768352855,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,3,0,0.2179380262124277,-0.0014451679726687724,0.2179428176835338,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,3,1,0.22084859070185103,0.0014647911920170494,0.2208534483050467,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,1,1,0.22084859070185625,0.001464791192012033,0.22085344830505188,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,2,1,0.4078325079472254,-0.002529285672875923,0.4078403509028241,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,2,2,0.41037924283500093,2.1182913115055093e-5,0.4103792433817096,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,2,3,0.41292597544744625,0.002563163235716387,0.41293393055669075,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,2,4,0.4740412189340947,1.6938781425218352e-5,0.47404121923672904,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,0,0,0.4740412189340947,1.6938781425220046e-5,0.47404121923672904,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,4,0,0.4740412189340947,1.6938781425220046e-5,0.47404121923672904,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,1,2,0.6639357006688977,-0.0010671789187792805,0.6639365583348644,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,3,2,0.6639357006688981,-0.00106717891877989,0.6639365583348648,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,3,3,0.666118603679685,0.0011153108251324587,0.6661195373853028,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,1,3,0.6661186036796858,0.001115310825131827,0.6661195373853036,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
0,0.7853981633974483,16,2,2,5,0.8844204594937677,2.9633431170669652e-5,0.8844204599902172,6.939580016891874e-15,9.747032838158342e-13,0.00039999997163150426
1,0.4534498410585544,64,3,3,0,0.0,0.0,0.0,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,1,0.008128201482084707,0.008126550266408262,0.011493845247167034,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,4,0,0.0951181857903507,0.004062143871669818,0.09520488580362783,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,2,0,0.09511818579035358,0.004062143871669724,0.09520488580363072,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,4,1,1.263097103972081,-0.00017460471504006977,1.2630971160403561,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,2,1,1.2630971039720937,-0.00017460471502386398,1.2630971160403688,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,2,2,1.267205199931877,0.002501253911301402,1.267207668460666,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,4,2,1.2672051999318827,0.0025012539112919704,1.2672076684606717,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,2,3,1.2715767832460267,0.00830336673433828,1.2716038933525793,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,4,3,1.2715767832460378,0.008303366734317807,1.2716038933525902,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,4,4,1.285941602706095,0.005628557806231056,1.2859539207270603,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,2,4,1.285941602706104,0.005628557806234921,1.2859539207270692,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,2,1.3493291046616036,0.003945086789620968,1.3493348718523,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,3,1.3495645443755053,0.004180486681197519,1.3495710192147565,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,1,0,1.3672894874122767,0.003826891930828175,1.3672948429252474,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,4,1.367289487412284,0.0038268919308250644,1.3672948429252547,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,5,0,1.3672894874122932,0.003826891930828165,1.3672948429252638,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,5,1,1.367763315800961,0.004300647198116214,1.3677700770294552,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,1,1,1.3677633158009765,0.00430064719811853,1.3677700770294707,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,5,1.36776331580098,0.004300647198121029,1.3677700770294743,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,6,2.525835906091215,-0.0003447716134859285,2.5258359296215374,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,7,2.5286815552041344,0.0017519435498210252,2.5286821621025846,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,8,2.5317795411377984,0.004505181571588688,2.531783549513053,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
1,0.4534498410585544,64,3,3,9,2.5346580505882987,0.008475608631171883,2.534672221284982,3.1959540118898417e-13,7.948722054352152e-11,0.02729609981911114
