iteration,scale,ground_charge,charge,matrix_rank,energy_real,energy_imag,pole_real,pole_imag,matrix_support_abs,add11_real,add11_imag,add12_real,add12_imag,add21_real,add21_imag,add22_real,add22_imag,rem11_real,rem11_imag,rem12_real,rem12_imag,rem21_real,rem21_imag,rem22_real,rem22_imag,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,2,1,0,0.2216946826298285,0.0023246948671400425,-0.1741185965724475,-0.0018258110791112643,22.33964123914585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7399464601591044,3.908779054091583,-3.9101927488782224,-3.9857292639524435,-3.910192748878223,-3.9857292639524435,4.239324473972608,-3.903627172730737,2.8703797181656653e-15,1.4585859691031264e-13,0.0009999995567433583
0,0.7853981633974483,2,3,1,0.22169468262982783,0.0023246948671415994,0.17411859657244697,0.0018258110791124873,22.339641239141336,4.239324473969917,-3.9036271727318663,3.9101927488793553,3.9857292639497546,3.910192748879355,3.9857292639497546,-3.739946460156414,3.9087790540927134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8703797181656653e-15,1.4585859691031264e-13,0.0009999995567433583
0,0.7853981633974483,2,1,2,0.21709195818399407,-0.002275636822575464,-0.17050362524606458,0.0017872809810103743,21.878489679494486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071219970255497,-3.908759152657032,3.9100107480949644,3.822779591662243,3.910010748094964,3.8227795916622433,-3.5821515811936324,3.903608971981454,2.8703797181656653e-15,1.4585859691031264e-13,0.0009999995567433583
0,0.7853981633974483,2,3,3,0.21709195818399513,-0.0022756368225770483,0.1705036252460654,-0.0017872809810116185,21.878489679492045,-3.582151581190962,3.903608971983208,-3.910010748096721,-3.8227795916595766,-3.910010748096721,-3.8227795916595757,4.07121997025283,-3.9087591526587864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8703797181656653e-15,1.4585859691031264e-13,0.0009999995567433583
0,0.7853981633974483,2,3,4,0.6667531616437279,0.0017853295449796456,0.5236667085944259,0.0014021945456862157,0.2631897505951613,0.050288838902416214,-0.04561319727720009,0.04571299405408807,0.047301826171753145,0.04571299405408816,0.04730182617175322,-0.044406144734214774,0.04571809584733965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8703797181656653e-15,1.4585859691031264e-13,0.0009999995567433583
0,0.7853981633974483,2,1,5,0.6667531616437266,0.0017853295449817704,-0.5236667085944248,-0.0014021945456878845,0.26318975059509936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04440614473415826,0.04571809584737514,-0.04571299405412417,-0.04730182617169673,-0.04571299405412425,-0.04730182617169682,0.050288838902359884,-0.04561319727723671,2.8703797181656653e-15,1.4585859691031264e-13,0.0009999995567433583
0,0.7853981633974483,2,3,6,0.6633011987327743,-0.0016649997852429212,0.5209555432640468,-0.0013076877733869362,0.2537187698743905,-0.04116564640768997,0.045610864111302635,-0.04570816483689272,-0.043955433722165635,-0.0457081648368927,-0.04395543372216563,0.04683654936411943,-0.0457174633667111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8703797181656653e-15,1.4585859691031264e-13,0.0009999995567433583
0,0.7853981633974483,2,1,7,0.6633011987327755,-0.0016649997852450462,-0.5209555432640477,0.001307687773388605,0.2537187698743385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046836549364064006,-0.04571746336674564,0.04570816483692797,0.04395543372211025,0.04570816483692799,0.043955433722110235,-0.0411656464076345,0.04561086411133849,2.8703797181656653e-15,1.4585859691031264e-13,0.0009999995567433583
1,0.4534498410585544,3,2,0,0.09748097070511763,0.006420795039615826,-0.04420273067246919,-0.002911508490183351,40.55497870598801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.714311410134113,7.167047203729584,-7.17431325955051,-7.160449260295413,-7.174313259550736,-7.160449260296079,7.620921401743807,-7.167244082559812,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,4,1,0.09748097070512007,0.006420795039614133,0.0442027306724703,0.002911508490182583,40.55497870598714,7.620921401743702,-7.167244082559606,7.174313259550299,7.160449260295321,7.174313259550521,7.16044926029598,-6.714311410134028,7.167047203729364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,2,2,1.2689908800947172,0.002745409549037284,-0.5754237128837045,-0.0012449055236515938,1.8816989373808781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.390995330561993,0.23401071494209869,-0.22864037682493663,-0.41098963918076376,-0.22864037682492866,-0.4109896391807001,0.43144040611742157,-0.22244760297108934,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,4,3,1.2689908800947238,0.0027454095490328546,0.5754237128837076,0.0012449055236495854,1.881698937378013,0.4314404061160645,-0.22244760297206065,0.22864037682585175,0.4109896391793954,0.22864037682595983,0.4109896391793475,-0.39099533056062735,0.23401071494307069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,2,4,1.2629949427471727,-0.00027502459804955304,-0.5727048560464635,0.00012470986027276264,1.7417428499867027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243622511571205,-0.31091179706787764,0.31102753146111933,0.30458404241749104,0.31102753146116846,0.3045840424175187,-0.2854272789513159,0.3105334763243043,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,4,5,1.2629949427471707,-0.0002750245980651352,0.5727048560464626,-0.00012470986027982836,1.7417428499827423,-0.2854272789503335,0.3105334763238766,-0.31102753146069584,-0.30458404241655757,-0.31102753146074413,-0.30458404241648745,0.3243622511561393,-0.3109117970674557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,2,6,1.2888814975314304,0.010109990466225849,-0.5844431101989387,-0.004584373570013612,0.7952316324176149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01668215329369814,0.19184992103912218,-0.19736738849094593,-0.02347249926640073,-0.19736738849096164,-0.02347249926642383,0.030657532676422836,-0.202837516256817,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,4,7,1.2888814975314298,0.010109990466219375,0.5844431101989385,0.004584373570010676,0.7952316324166807,0.03065753267647056,-0.20283751625657653,0.19736738849071153,0.02347249926645116,0.1973673884907135,0.02347249926647431,-0.016682153293751667,0.1918499210388804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,2,8,2.61545842243042,0.006422196242292088,-1.1859792059463312,-0.0029121438653141925,0.0007928272661470173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013275895464905934,0.00013869331582735072,-0.00013874164110544928,-0.00014148172415045623,-0.00013874164110549086,-0.0001414817241504515,0.00015048169369341198,-0.00013850672573524988,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
1,0.4534498410585544,3,4,9,2.6154584224304154,0.00642219624229455,1.1859792059463292,0.002912143865315309,0.0007928272661443134,0.00015048169369318013,-0.00013850672573452208,0.0001387416411047532,0.00014148172415021855,0.00013874164110475124,0.00014148172415020255,-0.00013275895464880607,0.00013869331582664108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5027182643065168e-13,6.844682847190964e-11,0.040748709759219924
