iteration,scale,ground_charge,charge,matrix_rank,energy_real,energy_imag,pole_real,pole_imag,matrix_support_abs,add11_real,add11_imag,add12_real,add12_imag,add21_real,add21_imag,add22_real,add22_imag,rem11_real,rem11_imag,rem12_real,rem12_imag,rem21_real,rem21_imag,rem22_real,rem22_imag,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,2,1,0,0.2217567259721247,0.0013362047980255895,-0.17416732529953796,-0.0010494527942921563,35.53504498848033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.068010459111674,6.244298594445814,-6.245322280021094,-6.316754417749731,-6.245322280021095,-6.316754417749734,6.570492612051319,-6.241290564367916,4.579604652297316e-15,3.8211492557778534e-13,0.000399999971562193
0,0.7853981633974483,2,3,1,0.22175672597211935,0.0013362047980312402,0.17416732529953374,0.0010494527942965944,35.53504498847626,6.570492612024254,-6.241290564393832,6.245322280047022,6.31675441772268,6.245322280047022,6.31675441772268,-6.068010459084612,6.24429859447173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.579604652297316e-15,3.8211492557778534e-13,0.000399999971562193
0,0.7853981633974483,2,3,2,0.21909981499808057,-0.0013201675309966706,0.17208059230021316,-0.0010368571542217289,35.10949899542451,-5.920599076065346,6.241284952466994,-6.245256460106434,-6.1663342190644155,-6.245256460106432,-6.166334219064415,6.417063593205501,-6.2442929026781275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.579604652297316e-15,3.8211492557778534e-13,0.000399999971562193
0,0.7853981633974483,2,1,3,0.2190998149980748,-0.001320167530990953,-0.17208059230020864,0.0010368571542172383,35.10949899542382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.417063593231974,-6.244292902651761,6.245256460080055,6.166334219090877,6.2452564600800535,6.166334219090877,-5.9205990760918175,6.241284952440624,4.579604652297316e-15,3.8211492557778534e-13,0.000399999971562193
0,0.7853981633974483,2,1,4,0.6631229712858993,0.001240717774110118,-0.5208155637546041,-0.0009744574610806567,0.037626780011777876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006451865812942842,0.00658584295386858,-0.00658586247049167,-0.006715254066616927,-0.006585862470491626,-0.006715254066616879,0.006983908860543431,-0.006580507677245332,4.579604652297316e-15,3.8211492557778534e-13,0.000399999971562193
0,0.7853981633974483,2,3,5,0.6631229712858999,0.0012407177741100134,0.5208155637546046,0.0009744574610805746,0.03762678001177412,0.006983908860543262,-0.006580507677243287,0.0065858624704899305,0.006715254066617304,0.006585862470489932,0.0067152540666172615,-0.006451865812943739,0.006585842953867201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.579604652297316e-15,3.8211492557778534e-13,0.000399999971562193
0,0.7853981633974483,2,1,6,0.660686414759727,-0.0011953588054596756,-0.5189018967339344,0.0009388326104089969,0.03686622476272933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006709698332264869,-0.006585837833150169,0.0065857098834151105,0.006446421643859645,0.006585709883415097,0.006446421643859603,-0.006188411459663534,0.006580422689763276,4.579604652297316e-15,3.8211492557778534e-13,0.000399999971562193
0,0.7853981633974483,2,3,7,0.6606864147597268,-0.0011953588054595377,0.5189018967339342,-0.0009388326104088886,0.03686622476271997,-0.0061884114596633,0.006580422689759397,-0.0065857098834116,-0.0064464216438598785,-0.006585709883411591,-0.00644642164385983,0.006709698332265601,-0.0065858378331470286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.579604652297316e-15,3.8211492557778534e-13,0.000399999971562193
1,0.4534498410585544,3,2,0,0.03136967431805493,0.004026551330420042,-0.014224573833580624,-0.0018258390607930788,64.27804230305739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.907867351229557,11.36108908014868,-11.365654935950745,-11.357791837611696,-11.3656549359505,-11.35779183761437,11.816805211997604,-11.361130922727378,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,4,1,0.03136967431806381,0.004026551330422911,0.014224573833584652,0.0018258390607943798,64.27804230305574,11.816805211997346,-11.361130922727089,11.365654935950403,11.357791837611451,11.365654935950174,11.357791837614112,-10.907867351229317,11.361089080148302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,4,2,1.2686330173351439,0.0006686084421185256,0.5752614400722553,0.0003031803918090531,3.29271708478557,0.6519420492181706,-0.529248851957901,0.5314489413058698,0.6285305652649961,0.531448941304781,0.6285305652651382,-0.6055440392673836,0.5331460362173781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,2,3,1.2686330173351519,0.000668608442084051,-0.5752614400722589,-0.00030318039179342063,3.2927170847405374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6055440392643971,0.5331460362034208,-0.5314489412915141,-0.628530565262039,-0.5314489412912654,-0.6285305652621667,0.6519420492152416,-0.5292488519439842,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,4,4,1.2660084987305966,-0.00019123097028602137,0.5740713525281681,-8.671365308166952e-5,3.053459386779209,-0.5147415628021615,0.542963913631173,-0.5433160308873449,-0.5361129424056966,-0.5433160308858369,-0.5361129424058536,0.5579188032085818,-0.5432390839956249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,2,5,1.2660084987305686,-0.00019123097028761558,-0.5740713525281554,8.671365308239243e-5,3.0534593867238877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557918803207091,-0.5432390839776562,0.543316030868857,0.5361129424042274,0.5433160308684147,0.5361129424043234,-0.5147415628006666,0.5429639136132298,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,4,6,1.2773061289690468,0.007387931430782065,0.5791942611641316,0.003350056333039626,0.2740447524997982,-0.02546499156047815,-0.06508352186267975,0.0632829650953645,-0.02623186788739995,0.0632829650953967,-0.026231867887393102,0.02694810945614834,0.06150337356848408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,2,7,1.2773061289690522,0.007387931430820599,-0.5791942611641341,-0.003350056333057099,0.2740447524981044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269481094554927,0.061503373568293135,-0.06328296509517492,0.02623186788677969,-0.0632829650951948,0.026231867886745162,-0.02546499155986648,-0.06508352186248043,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,4,8,2.5611856815620255,0.004028525666350489,1.1613692402257458,0.0018267343231069364,0.0001340159060822569,2.4800167497216668e-5,-2.3516750419585548e-5,2.353278483156787e-5,2.3843239681140727e-5,2.3532784831577268e-5,2.3843239681153727e-5,-2.2905130460094823e-5,2.3529737124376103e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,2,9,2.561185681562027,0.004028525666351584,-1.1613692402257465,-0.0018267343231074327,0.00013401590608143208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2905130460189308e-5,2.3529737123988114e-5,-2.353278483120068e-5,-2.38432396812232e-5,-2.3532784831188724e-5,-2.3843239681237455e-5,2.4800167497288666e-5,-2.3516750419218745e-5,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,2,10,2.5659752046023745,0.003627971781908882,-1.1635410486871383,-0.0016451032278715029,8.57505413307278e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546815367420008e-5,-1.545849658559514e-5,1.545268555325994e-5,1.4855801720768794e-5,1.5452685553288593e-5,1.4855801720690267e-5,-1.425580715987565e-5,1.543498493662041e-5,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
1,0.4534498410585544,3,4,11,2.565975204602366,0.003627971781875816,1.1635410486871345,0.0016451032278565092,8.575054132883656e-5,-1.4255807159272032e-5,1.543498493658538e-5,-1.54526855532181e-5,-1.4855801720104947e-5,-1.5452685553197798e-5,-1.4855801720128591e-5,1.546815367357655e-5,-1.5458496585496167e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3498893903553053e-13,5.767950729965752e-11,0.02626671056221842
