beta0,control_gamma_pt_zero,omega,rho_min_eigenvalue,rho_max_eigenvalue,rho_trace,resolvent_sandwich_identity_error
0.5,0,-0.136,0.1935249794405341,2.128774773845876,2.3222997532864103,2.24127949321431e-16
0.5,0,-0.135,0.19513249727741966,2.146457470051615,2.3415899673290346,3.1640969340479914e-17
0.5,0,-0.134,0.1967547819160531,2.1643026010765842,2.3610573829926373,4.450782826588933e-16
0.5,0,-0.133,0.19839190138913043,2.1823109152804374,2.380702816669568,2.2253661718452425e-16
0.5,0,-0.132,0.20004392042721875,2.2004831246994083,2.4005270451266267,4.4408966207714585e-16
0.5,0,-0.131,0.20171090027805882,2.218819903058647,2.420530803336706,2.2224799715697727e-16
0.5,0,-0.13,0.20339289851999404,2.237321883719935,2.440714782239929,2.221968155858204e-16
0.5,0,-0.129,0.20508996886942482,2.2559896575636724,2.461079626433097,2.2316632409251715e-16
0.5,0,-0.128,0.20680216098219234,2.274823770804118,2.48162593178631,2.2340808829349405e-16
0.5,0,-0.127,0.20852952024880633,2.293824722736872,2.502354242985678,6.972413165742597e-17
0.5,0,-0.126,0.2102720875834263,2.312992963417689,2.523265051001115,2.221185023067459e-16
0.5,0,-0.125,0.2120298992065215,2.332328891271738,2.5443587904782596,2.220905308321659e-16
0.5,0,-0.124,0.21380298642113837,2.3518328506325212,2.5656358370536596,4.441706159377201e-16
0.5,0,-0.123,0.2155913753827019,2.371505129209724,2.587096504592426,4.470684032257318e-16
0.5,0,-0.122,0.21739508686230746,2.3913459554853826,2.60874104234769,1.883621037480368e-17
0.5,0,-0.121,0.21921413600343675,2.4113554960378067,2.6305696320412437,4.44688194620636e-16
0.5,0,-0.12,0.22104853207207675,2.431533852792846,2.652582384864923,9.509944576429491e-18
0.5,0,-0.119,0.22289827820019625,2.451881060202162,2.6747793384023586,2.2393950454878274e-16
0.5,0,-0.118,0.22476337112257483,2.472397082348325,2.6971604534708997,2.2229771269622185e-16
0.5,0,-0.11699999999999999,0.22664380090696756,2.493081809976645,2.7197256108836125,2.228303160988377e-16
0.5,0,-0.11599999999999999,0.2285395506776211,2.513935057453833,2.742474608131454,2.231506037089498e-16
0.5,0,-0.11499999999999999,0.23045059633215592,2.5349565596537182,2.765407155985874,6.661606254783815e-16
0.5,0,-0.11399999999999999,0.23237690625185492,2.556145968770403,2.7885228750222577,2.230588084599005e-16
0.5,0,-0.11299999999999999,0.23431844100540378,2.577502851059441,2.811821292064845,2.2725869151542404e-16
0.5,0,-0.11199999999999999,0.23627515304616276,2.5990266835077924,2.8353018365539553,2.254760320395219e-16
0.5,0,-0.11100000000000004,0.23824698640304665,2.6207168504335137,2.8589638368365606,2.243668885331385e-16
0.5,0,-0.11000000000000004,0.24023387636512494,2.642572640016374,2.882806516381499,4.441171062969202e-16
0.5,0,-0.10900000000000004,0.2422357491600705,2.664593240760775,2.9068289899208457,2.457374282886172e-16
0.5,0,-0.10800000000000004,0.24425252162660416,2.686777737892646,2.9310302595192503,4.456213556168006e-16
0.5,0,-0.10700000000000004,0.24628410088110997,2.7091251096922098,2.9554092105733196,5.882525369939334e-17
0.5,0,-0.10600000000000004,0.2483303839786163,2.7316342237647815,2.9799646077433977,4.440896453398172e-16
0.5,0,-0.10500000000000004,0.25039125756837,2.754303833252072,3.004695090820442,4.441288229436894e-16
0.5,0,-0.10400000000000004,0.25246659754425016,2.7771325729867518,3.029599170531002,4.448250369846635e-16
0.5,0,-0.10300000000000004,0.2545562686903039,2.800118955593344,3.0546752242836477,4.45924632111736e-16
0.5,0,-0.10200000000000004,0.2566601243217146,2.823261367538862,3.079921491860577,2.2527446489653216e-16
0.5,0,-0.10100000000000003,0.2587780059215401,2.8465580651369424,3.1053360710584825,2.2225052605402705e-16
0.5,0,-0.10000000000000003,0.2609097427735986,2.8700071705095875,3.130916913283186,6.681340450891617e-16
0.5,0,-0.09900000000000003,0.26305515159190984,2.8936066675110097,3.1566618191029194,3.434601891041458e-17
0.5,0,-0.09800000000000003,0.2652140361471341,2.917354397618478,3.1825684337656126,2.3220246311475537e-16
0.5,0,-0.09700000000000003,0.267386186890496,2.9412480557954526,3.2086342426859487,4.440954648888191e-16
0.5,0,-0.09600000000000003,0.2695713805757033,2.9652851863327383,3.2348565669084417,2.2229568682577633e-16
0.5,0,-0.09500000000000003,0.27176937987943683,2.989463178673807,3.2612325585532442,4.7347668775213655e-17
0.5,0,-0.09400000000000003,0.27397993302099366,3.013779263230932,3.2877591962519257,2.402907180479272e-16
0.5,0,-0.09300000000000003,0.2762027733817437,3.0382305071991818,3.3144332805809253,6.68632658871571e-17
0.5,0,-0.09200000000000003,0.2784376191250788,3.062813810375872,3.341251429500951,4.440896364115446e-16
0.5,0,-0.09100000000000003,0.28068417281759217,3.0875259009935156,3.368210073811108,5.896207162654521e-17
0.5,0,-0.09000000000000002,0.28294212105225824,3.1123633315748425,3.3953054526271007,4.2027648867422174e-17
0.5,0,-0.08900000000000002,0.2852111340744504,3.1373224748189568,3.4225336088934073,2.6067283169844647e-17
0.5,0,-0.08800000000000002,0.2874908654116606,3.1623995195282664,3.449890384939927,2.2382744038513274e-16
0.5,0,-0.08700000000000002,0.2897809515078431,3.187590466586279,3.4773714180941226,4.440975619139805e-16
0.5,0,-0.08600000000000002,0.2920810113633606,3.21289112499697,3.5049721363603306,2.22044791797251e-16
0.5,0,-0.08500000000000002,0.2943906461815402,3.238297107996945,3.532687754178485,4.499889869406399e-16
0.5,0,-0.08400000000000002,0.2967094390229217,3.2638038292521405,3.5605132682750624,2.2576805775065303e-16
0.5,0,-0.08300000000000002,0.2990369544683079,3.289406499151391,3.588443453619699,2.2230901056965513e-16
0.5,0,-0.08200000000000002,0.3013727382917918,3.3151001212097118,3.6164728595015037,4.452090293000544e-16
0.5,0,-0.08100000000000002,0.30371631714497416,3.340879488594721,3.644595805739695,8.882174888869886e-16
0.5,0,-0.08000000000000002,0.3060671982536447,3.366739180790094,3.6728063790437386,4.460587842329101e-16
0.5,0,-0.07900000000000001,0.30842486912823086,3.39267356041054,3.7010984295387708,4.640977524679334e-16
0.5,0,-0.07800000000000001,0.31078879728938724,3.4186767701832625,3.72946556747265,4.448521230993567e-16
0.5,0,-0.07700000000000001,0.313158430010124,3.444742730111366,3.75790116012149,4.865410815543406e-16
0.5,0,-0.07600000000000001,0.3155331940759226,3.4708651348351482,3.786398328911071,9.514953206616682e-17
0.5,0,-0.07500000000000001,0.3179124955643352,3.4970374512076887,3.814949946772024,2.317350652560093e-16
0.5,0,-0.07400000000000001,0.32029571964559334,3.5232529161015274,3.8435486357471205,4.495962649818715e-16
0.5,0,-0.07300000000000001,0.32268223040578903,3.54950453446368,3.8721867648694692,4.452377195206538e-16
0.5,0,-0.07200000000000001,0.3250713706942304,3.5757850776365374,3.9008564483307677,2.2204516416595424e-16
0.5,0,-0.07100000000000001,0.32746246199659557,3.6020870819625506,3.929549543959146,2.3513760367239975e-16
0.5,0,-0.07,0.32985480433553427,3.628402847690878,3.958257652026412,2.308917274096383e-16
0.5,0,-0.069,0.3322476762003971,3.6547244382043713,3.9869721144047685,4.541290662598751e-16
0.5,0,-0.068,0.33464033450776987,3.681043679585468,4.015684014093238,4.540776074939603e-16
0.5,0,-0.067,0.3370320145945159,3.7073521605396764,4.0443841751341925,2.756351953795727e-16
0.5,0,-0.066,0.33942193024503153,3.7336412326953488,4.073063162940381,2.288903789258256e-16
0.5,0,-0.065,0.3418092737544062,3.7599020112984674,4.101711285052874,2.2511036024804603e-16
0.5,0,-0.064,0.3441932160291854,3.7861253763210394,4.130318592350225,4.444953191902284e-16
0.5,0,-0.063,0.34657290672741103,3.8123019740015214,4.158874880728932,4.480554318942924e-16
0.5,0,-0.062,0.3489474744395862,3.8384222188354506,4.187369693275037,4.538932571407338e-16
0.5,0,-0.061,0.3513160269121909,3.8644762960341015,4.215792322946292,4.681978099913088e-16
0.5,0,-0.06,0.3536776513153228,3.8904541644685526,4.244131815783875,4.620976078778727e-16
0.5,0,-0.059,0.3560314145559986,3.916345560115987,4.272376974671985,4.443992973629288e-16
0.5,0,-0.057999999999999996,0.35837636363858427,3.9421400000244287,4.300516363663013,4.702509676501935e-16
0.5,0,-0.056999999999999995,0.3607115260737611,3.967826786811375,4.3285383128851365,8.886410757571802e-16
0.5,0,-0.055999999999999994,0.36303591033735244,3.9933950137108787,4.356430924048231,4.55290199664037e-16
0.5,0,-0.05499999999999999,0.36534850638024746,4.018833570182725,4.384182076562972,3.1014682807323756e-16
0.5,0,-0.05399999999999999,0.3676482861905645,4.044131148096209,4.411779434286774,4.592294893343764e-16
0.5,0,-0.05299999999999999,0.36993420440907754,4.069276248499852,4.43921045290893,1.3384796504828833e-15
0.5,0,-0.05199999999999999,0.37220519899881954,4.094257188987019,4.466462387985838,4.148358828114559e-17
0.5,0,-0.05099999999999999,0.3744601919696375,4.119062111666017,4.493522303635655,4.46563465791275e-16
0.5,0,-0.04999999999999999,0.37669809015833183,4.143678991741655,4.520377081899987,8.942290421427108e-16
0.5,0,-0.04899999999999999,0.3789177860648656,4.168095646713526,4.5470134327783915,2.6918167972961177e-16
0.5,0,-0.04800000000000004,0.38111815874496,4.192299746194561,4.573417904939521,1.6481941562457719e-16
0.5,0,-0.04700000000000004,0.38329807475921535,4.216278822351373,4.599576897110588,4.486645846026883e-16
0.5,0,-0.04600000000000004,0.38545638917872427,4.24002028096597,4.625476670144694,8.884241471173076e-16
0.5,0,-0.04500000000000004,0.38759194664692914,4.2635114131162215,4.651103359763151,7.779854438174681e-17
0.5,0,-0.04400000000000004,0.38970358249729514,4.286739407470247,4.676442989967542,1.3325659822707063e-15
0.5,0,-0.04300000000000004,0.3917901239261375,4.3096913631875164,4.701481487113654,4.561228724319869e-16
0.5,0,-0.04200000000000004,0.39385039121973586,4.332354303417096,4.726204694636833,4.470992718641277e-16
0.5,0,-0.041000000000000036,0.3958831990346255,4.354715189380881,4.750598388415507,1.778725032877711e-15
0.5,0,-0.040000000000000036,0.3978873577297382,4.3767609350271215,4.77464829275686,4.445951226777995e-16
0.5,0,-0.039000000000000035,0.3998616747488103,4.398478422236916,4.798340096985727,8.889483055025609e-16
0.5,0,-0.038000000000000034,0.4018049560512378,4.419854516563618,4.821659472614855,8.88544563788848e-16
0.5,0,-0.03700000000000003,0.40371600758930865,4.440876083482399,4.844592091071708,2.676092417559807e-16
0.5,0,-0.03600000000000003,0.40559363682949867,4.461530005124487,4.867123641953986,2.417568096900065e-16
0.5,0,-0.03500000000000003,0.4074366543152521,4.481803197467774,4.889239851783026,9.099834816666397e-16
0.5,0,-0.03400000000000003,0.40924387526843753,4.501682627952812,4.91092650322125,2.223620936661283e-16
0.5,0,-0.03300000000000003,0.4110141212264065,4.521155333490475,4.932169454716881,9.071945511197674e-16
0.5,0,-0.03200000000000003,0.41274622171134656,4.5402084388248145,4.952954660536161,2.288205161568791e-16
0.5,0,-0.031000000000000028,0.4144390159283777,4.558829175212157,4.9732681911405345,5.4097487319532565e-17
0.5,0,-0.030000000000000027,0.4160913544886151,4.577004899374769,4.993096253863384,9.02041098061352e-16
0.5,0,-0.029000000000000026,0.4177021011531928,4.594723112685123,5.012425213838315,1.7781615680822166e-15
0.5,0,-0.028000000000000025,0.41927013459403384,4.6119714805343754,5.031241615128409,1.3197740425039072e-16
0.5,0,-0.027000000000000024,0.4207943501669516,4.62873785183647,5.049532202003421,1.3916689828200469e-16
0.5,0,-0.026000000000000023,0.4222736616924788,4.645010278617271,5.067283940309749,8.967614179134526e-16
0.5,0,-0.025000000000000022,0.4237070032396547,4.660777035636203,5.084484038875858,1.4436457272036204e-16
0.5,0,-0.02400000000000002,0.42509333090784013,4.676026639986242,5.101119970894082,2.3575044616306566e-16
0.5,0,-0.02300000000000002,0.42643162460150114,4.690747870616515,5.117179495218016,8.893434653390125e-16
0.5,0,-0.02200000000000002,0.4277208897927849,4.704929787720637,5.132650677513421,1.3395246621815774e-16
0.5,0,-0.02100000000000002,0.42896015926661346,4.71856175193275,5.147521911199364,8.88881643395877e-16
0.5,0,-0.020000000000000018,0.43014849484296025,4.731633443272566,5.161781938115526,9.047235899755838e-16
0.5,0,-0.019000000000000017,0.43128498907091734,4.744134879780093,5.1754198688510105,8.934776426645644e-16
0.5,0,-0.018000000000000016,0.4323687668891477,4.756056435780628,5.188425202669776,8.881821200072074e-16
0.5,0,-0.017000000000000015,0.43339898724731507,4.767388859720468,5.200787846967782,8.88584727118567e-16
0.5,0,-0.016000000000000014,0.4343748446831204,4.7781232915143255,5.212498136197446,1.2593474398742324e-16
0.5,0,-0.015000000000000013,0.435295570849628,4.788251279345911,5.223546850195539,2.3227957602674697e-16
0.5,0,-0.014000000000000012,0.43616043598765486,4.797764795864207,5.233925231851862,8.893603388644936e-16
0.5,0,-0.013000000000000012,0.43696875033810223,4.806656253719126,5.243625004057229,8.88917037576728e-16
0.5,0,-0.01200000000000001,0.43771986548926095,4.814918520381873,5.252638385871133,1.4066929471110166e-16
0.5,0,-0.01100000000000001,0.43841317565428084,4.822544932197092,5.260958107851373,8.920656214935761e-16
0.5,0,-0.010000000000000009,0.4390481188741939,4.829529307616135,5.268577426490329,1.849675663293799e-16
0.5,0,-0.009000000000000008,0.43962417814210414,4.835865959563149,5.275490137705253,1.4804443310079605e-16
0.5,0,-0.008000000000000007,0.44014088244440064,4.84154970688841,5.28169058933281,1.1102885223019484e-16
0.5,0,-0.007000000000000006,0.44059780771512314,4.846575884866356,5.287173692581479,1.776665904176815e-15
0.5,0,-0.006000000000000005,0.44099457769990386,4.850940354698944,5.291934932398847,8.888245478586155e-16
0.5,0,-0.0050000000000000044,0.44133086472622607,4.8546395119884895,5.295970376714716,2.5370916296887884e-16
0.5,0,-0.0040000000000000036,0.4416063903770679,4.857670294147749,5.299276684524817,8.882296738130433e-16
0.5,0,-0.0030000000000000027,0.44182092606536283,4.860030186718992,5.301851112784355,1.639507856669193e-16
0.5,0,-0.0020000000000000018,0.4419742935070683,4.861717228577753,5.303691522084821,8.882048452296723e-16
0.5,0,-0.0010000000000000009,0.4420663650910222,4.862730016001247,5.304796381092269,8.881804775590144e-16
0.5,0,0.0,0.4420970641441535,4.863067705585691,5.305164769729845,8.881784197001252e-16
0.5,0,0.0010000000000000009,0.4420663650910222,4.862730016001247,5.304796381092269,8.881804775590144e-16
0.5,0,0.0020000000000000018,0.4419742935070683,4.861717228577753,5.303691522084821,8.882048452296723e-16
0.5,0,0.0030000000000000027,0.44182092606536283,4.860030186718992,5.301851112784355,1.639507856669193e-16
0.5,0,0.0040000000000000036,0.4416063903770679,4.857670294147749,5.299276684524817,8.882296738130433e-16
0.5,0,0.0050000000000000044,0.44133086472622607,4.8546395119884895,5.295970376714716,2.5370916296887884e-16
0.5,0,0.006000000000000005,0.44099457769990386,4.850940354698944,5.291934932398847,8.888245478586155e-16
0.5,0,0.007000000000000006,0.44059780771512314,4.846575884866356,5.287173692581479,1.776665904176815e-15
0.5,0,0.008000000000000007,0.44014088244440064,4.84154970688841,5.28169058933281,1.1102885223019484e-16
0.5,0,0.009000000000000008,0.43962417814210414,4.835865959563149,5.275490137705253,1.4804443310079605e-16
0.5,0,0.010000000000000009,0.4390481188741939,4.829529307616135,5.268577426490329,1.849675663293799e-16
0.5,0,0.01100000000000001,0.43841317565428084,4.822544932197092,5.260958107851373,8.920656214935761e-16
0.5,0,0.01200000000000001,0.43771986548926095,4.814918520381873,5.252638385871133,1.4066929471110166e-16
0.5,0,0.013000000000000012,0.43696875033810223,4.806656253719126,5.243625004057229,8.88917037576728e-16
0.5,0,0.014000000000000012,0.43616043598765486,4.797764795864207,5.233925231851862,8.893603388644936e-16
0.5,0,0.015000000000000013,0.435295570849628,4.788251279345911,5.223546850195539,2.3227957602674697e-16
0.5,0,0.016000000000000014,0.4343748446831204,4.7781232915143255,5.212498136197446,1.2593474398742324e-16
0.5,0,0.01699999999999996,0.43339898724731507,4.7673888597204686,5.200787846967784,8.890849907702e-16
0.5,0,0.01799999999999996,0.43236876688914777,4.756056435780627,5.188425202669775,1.1108397332796873e-16
0.5,0,0.01899999999999996,0.43128498907091734,4.744134879780095,5.175419868851011,8.895752961619134e-16
0.5,0,0.019999999999999962,0.4301484948429602,4.731633443272564,5.161781938115524,1.776357514965796e-15
0.5,0,0.020999999999999963,0.4289601592666136,4.718561751932752,5.147521911199366,9.910204509498016e-17
0.5,0,0.021999999999999964,0.42772088979278494,4.704929787720638,5.132650677513423,1.1418839072541857e-16
0.5,0,0.022999999999999965,0.42643162460150125,4.690747870616517,5.117179495218018,8.942738381251746e-16
0.5,0,0.023999999999999966,0.42509333090784,4.676026639986242,5.101119970894082,8.885228279800806e-16
0.5,0,0.024999999999999967,0.4237070032396547,4.660777035636205,5.084484038875859,2.0619521422272105e-16
0.5,0,0.025999999999999968,0.42227366169247893,4.645010278617269,5.067283940309748,8.902137786746196e-16
0.5,0,0.02699999999999997,0.42079435016695177,4.628737851836471,5.049532202003423,2.220689025816964e-16
0.5,0,0.02799999999999997,0.41927013459403406,4.611971480534376,5.03124161512841,1.1267574160563123e-16
0.5,0,0.02899999999999997,0.41770210115319284,4.594723112685124,5.012425213838316,1.1449770011501336e-16
0.5,0,0.02999999999999997,0.4160913544886152,4.577004899374769,4.993096253863384,4.260070358481307e-17
0.5,0,0.030999999999999972,0.41443901592837795,4.558829175212159,4.973268191140537,2.4352711386378733e-16
0.5,0,0.03199999999999997,0.4127462217113469,4.540208438824816,4.952954660536164,1.7866534545902587e-15
0.5,0,0.032999999999999974,0.41101412122640657,4.521155333490475,4.932169454716881,2.261931293850554e-16
0.5,0,0.033999999999999975,0.4092438752684375,4.501682627952814,4.910926503221251,1.2938177282012249e-16
0.5,0,0.034999999999999976,0.40743665431525183,4.481803197467774,4.889239851783025,9.339755885695254e-16
0.5,0,0.035999999999999976,0.4055936368294988,4.461530005124488,4.867123641953987,8.89077688360727e-16
0.5,0,0.03699999999999998,0.4037160075893087,4.440876083482399,4.844592091071708,8.957193074714705e-16
0.5,0,0.03799999999999998,0.40180495605123756,4.419854516563618,4.821659472614855,8.896754129364508e-16
0.5,0,0.03899999999999998,0.3998616747488105,4.398478422236918,4.798340096985728,5.856269534574798e-17
0.5,0,0.03999999999999998,0.3978873577297382,4.376760935027122,4.7746482927568605,1.222772336344981e-16
0.5,0,0.04099999999999998,0.39588319903462554,4.354715189380882,4.750598388415508,5.067024745952316e-16
0.5,0,0.04199999999999998,0.3938503912197359,4.332354303417097,4.7262046946368335,4.453860031533388e-16
0.5,0,0.04299999999999998,0.39179012392613766,4.309691363187517,4.701481487113655,4.54236075499789e-16
0.5,0,0.043999999999999984,0.38970358249729503,4.286739407470248,4.676442989967542,4.483484670362471e-16
0.5,0,0.044999999999999984,0.3875919466469293,4.263511413116224,4.6511033597631535,2.285798606117729e-16
0.5,0,0.045999999999999985,0.3854563891787244,4.24002028096597,4.625476670144694,4.471390162050692e-16
0.5,0,0.046999999999999986,0.3832980747592157,4.216278822351374,4.599576897110589,2.298520151088476e-16
0.5,0,0.04799999999999999,0.38111815874496013,4.192299746194562,4.5734179049395225,8.956795292030796e-16
0.5,0,0.04899999999999999,0.3789177860648656,4.168095646713526,4.5470134327783915,2.6918167972961177e-16
0.5,0,0.04999999999999999,0.37669809015833183,4.143678991741655,4.520377081899987,8.942290421427108e-16
0.5,0,0.05099999999999999,0.3744601919696375,4.119062111666017,4.493522303635655,4.46563465791275e-16
0.5,0,0.05199999999999999,0.37220519899881954,4.094257188987019,4.466462387985838,4.148358828114559e-17
0.5,0,0.05299999999999999,0.36993420440907754,4.069276248499852,4.43921045290893,1.3384796504828833e-15
0.5,0,0.05399999999999999,0.3676482861905645,4.044131148096209,4.411779434286774,4.592294893343764e-16
0.5,0,0.05499999999999999,0.36534850638024746,4.018833570182725,4.384182076562972,3.1014682807323756e-16
0.5,0,0.055999999999999994,0.36303591033735244,3.9933950137108787,4.356430924048231,4.55290199664037e-16
0.5,0,0.056999999999999995,0.3607115260737611,3.967826786811375,4.3285383128851365,8.886410757571802e-16
0.5,0,0.057999999999999996,0.35837636363858427,3.9421400000244287,4.300516363663013,4.702509676501935e-16
0.5,0,0.059,0.3560314145559986,3.916345560115987,4.272376974671985,4.443992973629288e-16
0.5,0,0.06,0.3536776513153228,3.8904541644685526,4.244131815783875,4.620976078778727e-16
0.5,0,0.061,0.3513160269121909,3.8644762960341015,4.215792322946292,4.681978099913088e-16
0.5,0,0.062,0.3489474744395862,3.8384222188354506,4.187369693275037,4.538932571407338e-16
0.5,0,0.063,0.34657290672741103,3.8123019740015214,4.158874880728932,4.480554318942924e-16
0.5,0,0.064,0.3441932160291854,3.7861253763210394,4.130318592350225,4.444953191902284e-16
0.5,0,0.065,0.3418092737544062,3.7599020112984674,4.101711285052874,2.2511036024804603e-16
0.5,0,0.066,0.33942193024503153,3.7336412326953488,4.073063162940381,2.288903789258256e-16
0.5,0,0.067,0.3370320145945159,3.7073521605396764,4.0443841751341925,2.756351953795727e-16
0.5,0,0.068,0.33464033450776987,3.681043679585468,4.015684014093238,4.540776074939603e-16
0.5,0,0.069,0.3322476762003971,3.6547244382043713,3.9869721144047685,4.541290662598751e-16
0.5,0,0.07,0.32985480433553427,3.628402847690878,3.958257652026412,2.308917274096383e-16
0.5,0,0.07100000000000001,0.32746246199659557,3.6020870819625506,3.929549543959146,2.3513760367239975e-16
0.5,0,0.07200000000000001,0.3250713706942304,3.5757850776365374,3.9008564483307677,2.2204516416595424e-16
0.5,0,0.07300000000000001,0.32268223040578903,3.54950453446368,3.8721867648694692,4.452377195206538e-16
0.5,0,0.07400000000000001,0.32029571964559334,3.5232529161015274,3.8435486357471205,4.495962649818715e-16
0.5,0,0.07500000000000001,0.3179124955643352,3.4970374512076887,3.814949946772024,2.317350652560093e-16
0.5,0,0.07600000000000001,0.3155331940759226,3.4708651348351482,3.786398328911071,9.514953206616682e-17
0.5,0,0.07700000000000001,0.313158430010124,3.444742730111366,3.75790116012149,4.865410815543406e-16
0.5,0,0.07800000000000001,0.31078879728938724,3.4186767701832625,3.72946556747265,4.448521230993567e-16
0.5,0,0.07900000000000001,0.30842486912823086,3.39267356041054,3.7010984295387708,4.640977524679334e-16
0.5,0,0.07999999999999996,0.3060671982536449,3.366739180790095,3.67280637904374,4.455642578916695e-16
0.5,0,0.08099999999999996,0.3037163171449746,3.340879488594722,3.644595805739697,4.464581902648628e-17
0.5,0,0.08199999999999996,0.3013727382917919,3.3151001212097126,3.6164728595015045,4.523816657136225e-16
0.5,0,0.08299999999999996,0.2990369544683079,3.289406499151392,3.5884434536196994,4.474923897029782e-16
0.5,0,0.08399999999999996,0.2967094390229219,3.2638038292521427,3.5605132682750646,1.5360138074881297e-16
0.5,0,0.08499999999999996,0.2943906461815402,3.238297107996947,3.532687754178488,4.502361912756369e-16
0.5,0,0.08599999999999997,0.29208101136336084,3.2128911249969705,3.504972136360331,4.464028012969522e-16
0.5,0,0.08699999999999997,0.2897809515078438,3.187590466586279,3.4773714180941226,4.450384576568519e-16
0.5,0,0.08799999999999997,0.28749086541166047,3.162399519528268,3.4498903849399287,4.443309563572467e-16
0.5,0,0.08899999999999997,0.28521113407445076,3.1373224748189585,3.422533608893409,4.473755767958192e-16
0.5,0,0.08999999999999997,0.28294212105225813,3.1123633315748434,3.3953054526271016,4.084512823523575e-17
0.5,0,0.09099999999999997,0.2806841728175924,3.0875259009935174,3.3682100738111096,2.220547578786061e-16
0.5,0,0.09199999999999997,0.27843761912507936,3.0628138103758733,3.3412514295009528,4.44189767260525e-16
0.5,0,0.09299999999999997,0.2762027733817438,3.0382305071991835,3.3144332805809276,8.88182408263857e-16
0.5,0,0.09399999999999997,0.2739799330209939,3.0137792632309335,3.2877591962519275,2.221428882470407e-16
0.5,0,0.09499999999999997,0.27176937987943706,2.989463178673809,3.261232558553246,2.320143650525545e-16
0.5,0,0.09599999999999997,0.2695713805757035,2.96528518633274,3.2348565669084435,2.2587249332560935e-16
0.5,0,0.09699999999999998,0.26738618689049576,2.9412480557954543,3.20863424268595,8.881818791403446e-16
0.5,0,0.09799999999999998,0.2652140361471341,2.9173543976184786,3.1825684337656126,4.7559670434691985e-17
0.5,0,0.09899999999999998,0.2630551515919102,2.89360666751101,3.1566618191029203,4.445740994457153e-16
0.5,0,0.09999999999999998,0.2609097427735988,2.870007170509588,3.130916913283187,6.662035515700691e-16
0.5,0,0.10099999999999998,0.2587780059215401,2.8465580651369446,3.1053360710584843,4.525157604747906e-16
0.5,0,0.10199999999999998,0.2566601243217147,2.823261367538863,3.0799214918605777,4.441864412672338e-16
0.5,0,0.10299999999999998,0.254556268690304,2.8001189555933452,3.054675224283649,2.2380900838260713e-16
0.5,0,0.10399999999999998,0.2524665975442505,2.777132572986753,3.0295991705310037,2.3521782527934763e-16
0.5,0,0.10499999999999998,0.2503912575683702,2.7543038332520733,3.0046950908204435,4.1266885725677686e-17
0.5,0,0.10599999999999998,0.2483303839786165,2.731634223764783,2.9799646077433994,4.465946713385502e-16
0.5,0,0.10699999999999998,0.24628410088111008,2.709125109692211,2.955409210573321,2.6378229424008885e-17
0.5,0,0.10799999999999998,0.24425252162660427,2.6867777378926467,2.9310302595192512,2.227367724928943e-16
0.5,0,0.10899999999999999,0.2422357491600704,2.664593240760776,2.9068289899208466,4.440972025351699e-16
0.5,0,0.10999999999999999,0.24023387636512472,2.6425726400163767,2.8828065163815015,2.284628743438752e-16
0.5,0,0.11099999999999999,0.23824698640304676,2.6207168504335154,2.858963836836562,2.239984174671362e-16
0.5,0,0.11199999999999999,0.23627515304616276,2.5990266835077924,2.8353018365539553,2.254760320395219e-16
0.5,0,0.11299999999999999,0.23431844100540378,2.577502851059441,2.811821292064845,2.2725869151542404e-16
0.5,0,0.11399999999999999,0.23237690625185492,2.556145968770403,2.7885228750222577,2.230588084599005e-16
0.5,0,0.11499999999999999,0.23045059633215592,2.5349565596537182,2.765407155985874,6.661606254783815e-16
0.5,0,0.11599999999999999,0.2285395506776211,2.513935057453833,2.742474608131454,2.231506037089498e-16
0.5,0,0.11699999999999999,0.22664380090696756,2.493081809976645,2.7197256108836125,2.228303160988377e-16
0.5,0,0.118,0.22476337112257483,2.472397082348325,2.6971604534708997,2.2229771269622185e-16
0.5,0,0.119,0.22289827820019625,2.451881060202162,2.6747793384023586,2.2393950454878274e-16
0.5,0,0.12,0.22104853207207675,2.431533852792846,2.652582384864923,9.509944576429491e-18
0.5,0,0.121,0.21921413600343675,2.4113554960378067,2.6305696320412437,4.44688194620636e-16
0.5,0,0.122,0.21739508686230746,2.3913459554853826,2.60874104234769,1.883621037480368e-17
0.5,0,0.123,0.2155913753827019,2.371505129209724,2.587096504592426,4.470684032257318e-16
0.5,0,0.124,0.21380298642113837,2.3518328506325212,2.5656358370536596,4.441706159377201e-16
0.5,0,0.125,0.2120298992065215,2.332328891271738,2.5443587904782596,2.220905308321659e-16
0.5,0,0.126,0.2102720875834263,2.312992963417689,2.523265051001115,2.221185023067459e-16
0.5,0,0.127,0.20852952024880633,2.293824722736872,2.502354242985678,6.972413165742597e-17
0.5,0,0.128,0.20680216098219234,2.274823770804118,2.48162593178631,2.2340808829349405e-16
0.5,0,0.129,0.20508996886942482,2.2559896575636724,2.461079626433097,2.2316632409251715e-16
0.5,0,0.13,0.20339289851999404,2.237321883719935,2.440714782239929,2.221968155858204e-16
0.5,0,0.131,0.20171090027805882,2.218819903058647,2.420530803336706,2.2224799715697727e-16
0.5,0,0.132,0.20004392042721875,2.2004831246994083,2.4005270451266267,4.4408966207714585e-16
0.5,0,0.133,0.19839190138913043,2.1823109152804374,2.380702816669568,2.2253661718452425e-16
0.5,0,0.134,0.1967547819160531,2.1643026010765842,2.3610573829926373,4.450782826588933e-16
