iteration,scale,ground_charge,charge,support_rank,energy_real,energy_imag,energy_abs,physical_gap_abs,addition_weight_abs,removal_weight_abs,total_weight_abs,addition_residue_real,addition_residue_imag,removal_residue_real,removal_residue_imag,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,2,1,0,0.22180665214039608,0.0013083456509828386,0.22181051080161443,0.17420956780583782,0.0,17.781128813980736,17.781128813980736,0.0,0.0,0.5028170579844575,0.002948062940824059,4.540106264191012e-15,8.480165558919411e-13,0.0003999999715572175
0,0.7853981633974483,2,3,1,0.22180665214039066,0.0013083456509885346,0.22181051080160907,0.17420956780583363,17.781128813977737,0.0,17.781128813977737,0.5028170579844593,0.0029480629408231707,0.0,0.0,4.540106264191012e-15,8.480165558919411e-13,0.0003999999715572175
0,0.7853981633974483,2,3,2,0.2192047910707312,-0.0012929914276463236,0.21920860442782553,0.17216603531853192,17.572575445961455,0.0,17.572575445961455,0.49691935508642526,-0.0029480421747463126,0.0,0.0,4.540106264191012e-15,8.480165558919411e-13,0.0003999999715572175
0,0.7853981633974483,2,1,3,0.2192047910707256,-0.0012929914276405851,0.2192086044278199,0.1721660353185275,0.0,17.57257544596135,17.57257544596135,0.0,0.0,0.49691935508642526,-0.0029480421747463126,4.540106264191012e-15,8.480165558919411e-13,0.0003999999715572175
0,0.7853981633974483,2,1,4,0.6629180063973722,0.0012679247990587405,0.6629192189393535,0.5206555370358391,0.0,0.004706979153760069,0.004706979153760069,0.0,0.0,0.00013310054298597122,1.2960028132229847e-6,4.540106264191012e-15,8.480165558919411e-13,0.0003999999715572175
0,0.7853981633974483,2,3,5,0.6629180063973716,0.001267924799059824,0.6629192189393529,0.5206555370358387,0.004706979153758935,0.0,0.004706979153758935,0.00013310054298596775,1.2960028132160458e-6,0.0,0.0,4.540106264191012e-15,8.480165558919411e-13,0.0003999999715572175
0,0.7853981633974483,2,1,6,0.660426399966815,-0.0012231870308983626,0.6604275327086538,0.5186985712464849,0.0,0.004614548087249691,0.004614548087249691,0.0,0.0,0.00013048638613000424,-1.3167688900951602e-6,4.540106264191012e-15,8.480165558919411e-13,0.0003999999715572175
0,0.7853981633974483,2,3,7,0.6604263999668154,-0.0012231870308993741,0.6604275327086543,0.5186985712464853,0.004614548087248906,0.0,0.004614548087248906,0.00013048638612997562,-1.3167688899834874e-6,0.0,0.0,4.540106264191012e-15,8.480165558919411e-13,0.0003999999715572175
1,0.4534498410585544,3,2,0,0.017691170007555046,0.0040182478880212156,0.018141769823415855,0.008226382642948797,0.0,32.14856132432442,32.14856132432442,0.0,0.0,0.9091167959535174,-2.385485720068914e-5,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,1,0.0176911700075586,0.004018247888021219,0.01814176982341932,0.008226382642950369,32.14856132432382,0.0,32.14856132432382,0.9091167959534534,-2.385485728417791e-5,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,2,2,1.2683124652377349,0.0003271546362725894,1.2683125074316568,0.5751161049074613,0.0,1.6450105598006892,1.6450105598006892,0.0,0.0,0.046502290363310994,0.0012325025925128408,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,3,1.268312465237778,0.0003271546362922685,1.2683125074316999,0.5751161049074809,1.6450105597536595,0.0,1.6450105597536595,0.04650229036330222,0.0012325025925282729,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,2,4,1.266667570470164,-0.00019504522183060903,1.2666675854869842,0.5743702153130958,0.0,1.5605796977782576,1.5605796977782576,0.0,0.0,0.04413012343042644,-0.00028331110869350695,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,5,1.266667570470166,-0.0001950452218611601,1.2666675854869862,0.5743702153130967,1.5605796977447888,0.0,1.5605796977447888,0.04413012343041023,-0.0002833111087205964,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,2,6,1.2761896369204369,0.0077123551936802755,1.2762129406199225,0.5786985550809742,0.0,0.03389336391646795,0.03389336391646795,0.0,0.0,0.00024980774154805506,-0.0009253305760474548,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,7,1.276189636920415,0.0077123551936455256,1.2762129406199005,0.5786985550809642,0.033893363914582295,0.0,0.033893363914582295,0.00024980774155418557,-0.0009253305760482319,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,2,8,2.5501238860246946,0.004020532208504561,2.550127055413696,1.1563547079564598,0.0,1.741000174572184e-5,1.741000174572184e-5,0.0,0.0,4.923190470255335e-7,3.393256088126087e-9,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,9,2.550123886024694,0.004020532208503221,2.5501270554136957,1.1563547079564596,1.74100017448331e-5,0.0,1.74100017448331e-5,4.923190470450593e-7,3.3932560957459953e-9,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,2,10,2.5523181062097207,0.003620173093166792,2.55232067361043,1.157349403779112,0.0,1.121980028160004e-5,1.121980028160004e-5,0.0,0.0,3.1722020663797117e-7,-6.180811154869807e-9,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,11,2.552318106209723,0.0036201730931643243,2.5523206736104322,1.157349403779113,1.1219800281348225e-5,0.0,1.1219800281348225e-5,3.1722020663210504e-7,-6.180811179070385e-9,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,2,12,2.5527188421476974,0.004021037807967374,2.5527220091112417,1.1575313892981662,0.0,5.605250016338437e-6,5.605250016338437e-6,0.0,0.0,1.5847503820697433e-7,-3.266947251977153e-9,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,13,2.5527188421476845,0.004021037807956485,2.552722009111229,1.1575313892981605,5.605250015899852e-6,0.0,5.605250015899852e-6,1.5847503820588144e-7,-3.266947220907561e-9,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,14,3.8034149173957488,0.00033721191833637225,3.803414932344404,1.7246578965513024,2.5950783436424016e-7,0.0,2.5950783436424016e-7,7.3360766530620364e-9,1.8943957193782865e-10,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,2,15,3.8034149173957568,0.00033721191829468294,3.803414932344412,1.724657896551306,0.0,2.5950783431518425e-7,2.5950783431518425e-7,0.0,0.0,7.3360766526644736e-9,1.8943957366163334e-10,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
1,0.4534498410585544,3,4,16,3.8017756209161018,-0.0001827027291490379,3.8017756253061936,1.7239145530353799,2.527431164147037e-7,0.0,2.527431164147037e-7,7.146963473150489e-9,-6.11820181456177e-11,0.0,0.0,3.595434788166756e-13,1.2396789206301104e-10,0.028278615241128954
