iteration,scale,ground_charge,charge,matrix_rank,energy_real,energy_imag,pole_real,pole_imag,matrix_support_abs,add11_real,add11_imag,add12_real,add12_imag,add21_real,add21_imag,add22_real,add22_imag,rem11_real,rem11_imag,rem12_real,rem12_imag,rem21_real,rem21_imag,rem22_real,rem22_imag,max_residual,biorth_error,min_pair_overlap
0,0.7853981633974483,2,3,0,0.2208860250365763,0.001001728123511994,0.1734834783838898,0.0007867554284298922,49.9006103819571,9.110356262102469,-8.779474120296914,8.78236902798844,8.85911209406956,8.782369027988441,8.85911209406956,-8.611380164778389,8.781719588394596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.552783718236818e-15,7.75468898967944e-13,0.00019999999644981328
0,0.7853981633974483,2,1,1,0.22088602503657792,0.0010017281235112372,-0.17348347838389108,-0.0007867554284292979,49.90061038192776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.611380164785723,8.781719588376781,-8.782369027970624,-8.859112094076893,-8.782369027970624,-8.85911209407689,9.110356262109805,-8.7794741202791,6.552783718236818e-15,7.75468898967944e-13,0.00019999999644981328
0,0.7853981633974483,2,3,2,0.21889149751803705,-0.0009925936416092594,0.1719169801339834,-0.0007795812231198973,49.45145571627704,-8.4548434460687,8.779470766822332,-8.782333810987279,-8.700329692569875,-8.78233381098728,-8.700329692569875,8.94932817642857,-8.781716020827734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.552783718236818e-15,7.75468898967944e-13,0.00019999999644981328
0,0.7853981633974483,2,1,3,0.21889149751803494,-0.0009925936416084334,-0.17191698013398174,0.0007795812231192487,49.45145571625331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94932817643516,-8.781716020812858,8.782333810972405,8.70032969257646,8.782333810972403,8.700329692576462,-8.454843446075293,8.779470766807458,6.552783718236818e-15,7.75468898967944e-13,0.00019999999644981328
0,0.7853981633974483,2,3,4,0.6643321641882866,0.0008151726628365968,0.5217652616393323,0.0006402351122436705,0.32955028589695967,0.06035412456231158,-0.05778497544461801,0.05780948617387444,0.05869494546603392,0.05780948617387451,0.05869494546603391,-0.057058885467705246,0.057810514301124924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.552783718236818e-15,7.75468898967944e-13,0.00019999999644981328
0,0.7853981633974483,2,1,5,0.6643321641882902,0.0008151726628355771,-0.5217652616393352,-0.0006402351122428696,0.3295502858964299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05705888546778404,0.05781051430085431,-0.05780948617360494,-0.058694945466113514,-0.05780948617360481,-0.05869494546611343,0.06035412456239208,-0.057784975444349455,6.552783718236818e-15,7.75468898967944e-13,0.00019999999644981328
0,0.7853981633974483,2,3,6,0.6627252463744375,-0.0007915907779082357,0.5205031913396047,-0.0006217139431314856,0.3244197677843228,-0.05527085054423137,0.05778471039560981,-0.057808965433436076,-0.05688125763757709,-0.05780896543343621,-0.056881257637577134,0.058514783765670805,-0.05781046334440045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.552783718236818e-15,7.75468898967944e-13,0.00019999999644981328
0,0.7853981633974483,2,1,7,0.6627252463744339,-0.000791590777907139,-0.5205031913396018,0.0006217139431306244,0.32441976778378157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851478376574381,-0.057810463344136906,0.057808965433173674,0.05688125763765098,0.05780896543317356,0.05688125763765095,-0.055270850544306124,0.05778471039534834,6.552783718236818e-15,7.75468898967944e-13,0.00019999999644981328
1,0.4534498410585544,3,4,0,0.07118636542363355,0.0028641041130585154,0.0322794460868828,0.0012987275548415357,90.78271439691743,16.501010443399778,-16.047844238904453,16.051021179301483,16.043910009335036,16.051021179300452,16.04391000933671,-15.593228699973869,16.047779271870066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.824030254150749e-13,1.9022818296959386e-10,0.01938462122705354
1,0.4534498410585544,3,2,1,0.07118636542365064,0.0028641041130726516,-0.03227944608689056,-0.0012987275548479458,90.78271439691545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.593228699973839,16.047779271869395,-16.051021179300683,-16.043910009335022,-16.051021179299855,-16.043910009336724,16.501010443399814,-16.04784423890373,5.824030254150749e-13,1.9022818296959386e-10,0.01938462122705354
